FCFS 
Tempo Processos_Fila_Pronto Processos_Fila_Bloqueado Processos_Finalizados 
278200 9 0 173 
278400 9 0 173 
278600 9 0 173 
278800 9 0 173 
279000 9 0 174 
279200 9 0 174 
279400 9 0 174 
279600 9 0 174 
279800 9 0 174 
280000 9 0 174 
280200 9 0 175 
280400 9 0 175 
280600 8 1 175 
280800 9 0 176 
281000 9 0 176 
281200 9 0 177 
281400 9 0 177 
281600 9 0 177 
281800 9 0 177 
282000 9 0 178 
282200 9 0 178 
282400 9 0 179 
282600 9 0 179 
282800 9 0 179 
283000 9 0 179 
283200 9 0 180 
283400 9 0 180 
283600 9 0 180 
283800 9 0 180 
284000 9 0 180 
284200 9 0 180 
284400 9 0 180 
284600 9 0 180 
284800 9 0 180 
285000 9 0 180 
285200 9 0 181 
285400 9 0 181 
285600 9 0 181 
285800 9 0 181 
286000 9 0 181 
286200 9 0 181 
286400 9 0 181 
286600 9 0 181 
286800 9 0 181 
287000 9 0 181 
287200 9 0 181 
287400 9 0 182 
287600 9 0 182 
287800 9 0 182 
288000 9 0 183 
288200 9 0 183 
288400 9 0 183 
288600 9 0 183 
288800 9 0 183 
289000 9 0 184 
289200 9 0 184 
289400 8 1 184 
289600 9 0 184 
289800 8 1 184 
290000 9 0 184 
290200 9 0 184 
290400 9 0 184 
290600 9 0 184 
290800 9 0 184 
291000 9 0 184 
291200 9 0 184 
291400 9 0 185 
291600 9 0 185 
291800 9 0 185 
292000 9 0 185 
292200 9 0 185 
292400 9 0 185 
292600 8 1 186 
292800 9 0 186 
293000 9 0 186 
293200 8 1 187 
293400 9 0 187 
293600 9 0 187 
293800 9 0 187 
294000 8 1 187 
294200 9 0 187 
294400 9 0 187 
294600 9 0 187 
294800 9 0 187 
295000 9 0 187 
295200 9 0 187 
295400 9 0 187 
295600 9 0 187 
295800 9 0 187 
296000 9 0 187 
296200 9 0 187 
296400 9 0 187 
296600 9 0 187 
296800 9 0 188 
297000 9 0 188 
297200 9 0 188 
297400 9 0 188 
297600 9 0 188 
297800 9 0 188 
298000 9 0 188 
298200 9 0 189 
298400 9 0 189 
298600 9 0 189 
298800 9 0 190 
299000 9 0 190 
299200 9 1 191 
299400 9 0 191 
299600 9 0 191 
299800 9 0 191 
300000 9 0 191 
300200 9 0 191 
300400 9 0 191 
300600 8 1 192 
300800 9 0 192 
301000 9 0 192 
301200 9 0 192 
301400 9 0 192 
301600 9 0 192 
301800 9 0 192 
302000 9 0 192 
302200 9 0 193 
302400 9 0 193 
302600 9 0 193 
302800 9 0 193 
303000 9 0 193 
303200 9 0 193 
303400 9 0 193 
303600 9 0 193 
303800 9 0 193 
304000 9 0 193 
304200 9 0 193 
304400 9 0 193 
304600 9 0 193 
304800 9 0 193 
305000 9 0 193 
305200 9 0 193 
305400 9 0 193 
305600 9 0 193 
305800 9 0 193 
306000 9 0 193 
306200 9 0 194 
306400 8 1 195 
306600 9 0 195 
306800 9 0 195 
307000 9 0 195 
307200 9 0 196 
307400 9 0 196 
307600 9 0 197 
307800 9 0 198 
308000 9 0 198 
308200 9 0 198 
308400 9 0 198 
308600 9 0 198 
308800 9 0 199 
309000 9 0 199 
309200 9 0 199 
309400 9 0 199 
309600 9 0 199 
309800 9 0 199 
310000 9 0 199 
310200 9 0 199 
310400 9 0 199 
310600 9 0 199 
310800 9 0 199 
311000 9 0 199 
311200 9 0 199 
311400 9 0 199 
311600 9 0 199 
311800 9 0 199 
312000 9 0 199 
312200 9 0 199 
312400 9 0 199 
312600 8 1 199 
312800 9 0 199 
313000 9 0 199 
313200 9 0 199 
313400 9 0 199 
313600 9 0 199 
313800 9 0 199 
314000 9 0 199 
314200 9 0 199 
314400 8 1 199 
314600 9 0 199 
314800 9 0 199 
315000 9 0 199 
315200 8 1 199 
315400 9 0 199 
315600 9 0 199 
315800 9 0 199 
316000 9 0 199 
316200 9 0 200 
316400 9 0 200 
316600 9 0 201 
316800 9 0 201 
317000 9 0 201 
317200 9 0 201 
317400 9 0 202 
317600 9 0 202 
317800 9 0 202 
318000 9 0 203 
318200 9 0 203 
318400 9 0 204 
318600 9 0 204 
318800 9 0 204 
319000 9 0 205 
319200 9 0 205 
319400 9 0 205 
319600 9 0 205 
319800 9 0 205 
320000 9 0 205 
320200 9 0 205 
320400 9 0 205 
320600 9 0 205 
320800 9 0 206 
321000 9 0 207 
321200 9 0 207 
321400 9 0 207 
321600 9 0 208 
321800 9 0 208 
322000 9 0 208 
322200 9 0 208 
322400 9 0 208 
322600 9 0 208 
322800 9 0 209 
323000 9 0 209 
323200 9 0 209 
323400 9 0 209 
323600 9 0 209 
323800 9 0 209 
324000 9 0 209 
324200 9 0 209 
324400 9 0 209 
324600 9 0 209 
324800 9 0 209 
325000 9 1 209 
325200 9 0 209 
325400 9 0 209 
325600 9 0 209 
325800 9 0 209 
326000 9 0 209 
326200 9 0 209 
326400 9 0 209 
326600 9 0 209 
326800 9 0 209 
327000 9 0 209 
327200 9 0 209 
327400 9 0 209 
327600 9 0 209 
327800 9 0 209 
328000 9 0 209 
328200 9 0 210 
328400 9 0 211 
328600 9 0 211 
328800 9 0 211 
329000 9 0 211 
329200 9 0 211 
329400 9 0 211 
329600 9 0 211 
329800 9 0 211 
330000 9 0 211 
330200 9 0 211 
330400 9 0 212 
330600 9 0 212 
330800 9 0 212 
331000 9 0 212 
331200 9 0 212 
331400 9 0 212 
331600 9 0 212 
331800 9 0 212 
332000 9 0 212 
332200 9 0 212 
332400 9 0 212 
332600 9 0 212 
332800 9 0 212 
333000 9 0 212 
333200 9 0 212 
333400 9 0 212 
333600 9 0 212 
333800 9 0 212 
334000 9 0 212 
334200 9 0 212 
334400 9 0 212 
334600 9 0 213 
334800 9 0 213 
335000 9 0 213 
335200 9 0 214 
335400 8 1 214 
335600 9 0 214 
335800 9 0 214 
336000 8 1 214 
336200 9 0 214 
336400 9 0 214 
336600 9 0 214 
336800 9 0 214 
337000 9 0 214 
337200 9 0 214 
337400 9 0 214 
337600 9 0 214 
337800 9 0 214 
338000 9 0 214 
338200 9 0 214 
338400 9 0 214 
338600 9 0 214 
338800 9 0 214 
339000 9 0 215 
339200 9 0 215 
339400 9 0 215 
339600 9 0 215 
339800 9 0 215 
340000 9 0 215 
340200 9 0 215 
340400 9 0 216 
340600 8 1 216 
340800 9 0 216 
341000 9 0 216 
341200 9 0 216 
341400 9 0 216 
341600 9 0 216 
341800 9 0 216 
342000 9 0 216 
342200 9 0 216 
342400 9 0 217 
342600 9 0 217 
342800 9 0 217 
343000 9 0 217 
343200 9 0 217 
343400 9 0 217 
343600 9 0 217 
343800 9 0 217 
344000 9 0 217 
344200 9 0 217 
344400 9 0 218 
344600 9 0 218 
344800 9 0 218 
345000 9 0 218 
345200 9 0 218 
345400 9 0 218 
345600 9 0 218 
345800 9 0 218 
346000 9 0 218 
346200 9 0 219 
346400 9 0 219 
346600 9 0 219 
346800 9 0 219 
347000 9 0 219 
347200 9 0 219 
347400 9 0 219 
347600 8 1 219 
347800 9 0 220 
348000 9 0 220 
348200 9 0 220 
348400 9 0 220 
348600 9 0 220 
348800 9 0 220 
349000 9 0 220 
349200 9 0 220 
349400 8 1 220 
349600 9 0 220 
349800 9 0 221 
350000 9 0 221 
350200 9 0 222 
350400 9 0 222 
350600 9 0 222 
350800 9 0 223 
351000 9 0 223 
351200 9 0 224 
351400 9 0 224 
351600 9 1 224 
351800 9 0 225 
352000 9 0 225 
352200 9 0 225 
352400 9 0 225 
352600 9 0 225 
352800 9 0 225 
353000 9 0 225 
353200 9 0 225 
353400 9 0 225 
353600 9 0 226 
353800 9 0 226 
354000 9 0 226 
354200 9 0 226 
354400 9 0 226 
354600 9 0 226 
354800 9 0 226 
355000 9 0 226 
355200 9 0 226 
355400 9 0 226 
355600 9 0 226 
355800 9 0 226 
356000 9 0 226 
356200 9 0 226 
356400 9 0 226 
356600 9 0 226 
356800 9 0 226 
357000 9 0 226 
357200 9 0 226 
357400 9 0 226 
357600 9 0 227 
357800 9 0 227 
358000 9 0 227 
358200 9 0 227 
358400 9 0 227 
358600 9 0 227 
358800 8 1 227 
359000 9 0 227 
359200 9 0 227 
359400 9 0 228 
359600 9 0 228 
359800 9 0 228 
360000 9 0 228 
360200 9 0 228 
360400 9 0 228 
360600 9 0 228 
360800 9 0 228 
361000 9 0 229 
361200 9 0 229 
361400 9 0 229 
361600 9 0 229 
361800 8 1 229 
362000 9 0 229 
362200 9 0 229 
362400 9 0 229 
362600 9 0 229 
362800 9 0 229 
363000 9 0 229 
363200 9 0 230 
363400 9 0 231 
363600 8 1 231 
363800 9 0 231 
364000 9 0 231 
364200 9 0 231 
364400 9 0 231 
364600 9 0 231 
364800 9 0 231 
365000 8 1 231 
365200 9 0 231 
365400 9 0 231 
365600 9 0 231 
365800 9 0 231 
366000 9 0 231 
366200 9 0 231 
366400 9 0 231 
366600 9 0 232 
366800 9 0 232 
367000 8 1 232 
367200 9 0 233 
367400 9 0 233 
367600 9 0 233 
367800 8 1 234 
368000 9 0 234 
368200 9 0 234 
368400 9 0 234 
368600 9 0 234 
368800 9 0 234 
369000 9 0 234 
369200 9 0 234 
369400 9 0 235 
369600 9 0 235 
369800 8 1 235 
370000 9 0 235 
370200 9 1 236 
370400 9 0 236 
370600 9 0 236 
370800 9 0 236 
371000 9 0 236 
371200 9 0 236 
371400 9 0 236 
371600 9 0 236 
371800 9 0 236 
372000 9 0 236 
372200 9 0 236 
372400 9 0 236 
372600 9 0 236 
372800 9 0 236 
373000 9 0 236 
373200 9 0 236 
373400 9 0 237 
373600 9 0 237 
373800 9 0 237 
374000 9 0 237 
374200 9 0 237 
374400 9 0 238 
374600 9 0 238 
374800 9 0 238 
375000 9 0 238 
375200 9 0 238 
375400 9 0 238 
375600 9 0 238 
375800 9 0 239 
376000 9 0 239 
376200 9 0 239 
376400 9 0 239 
376600 9 0 239 
376800 8 1 239 
377000 9 0 239 
377200 9 0 239 
377400 8 1 239 
377600 9 0 239 
377800 9 0 240 
378000 8 1 240 
378200 9 0 240 
378400 9 0 240 
378600 9 0 240 
378800 8 1 240 
379000 9 0 240 
379200 9 0 240 
379400 9 0 240 
379600 9 0 240 
379800 9 0 240 
380000 9 0 240 
380200 9 0 240 
380400 9 0 240 
380600 9 0 240 
380800 9 0 240 
381000 9 0 240 
381200 9 0 241 
381400 8 1 241 
381600 9 0 241 
381800 9 0 241 
382000 9 0 241 
382200 9 0 241 
382400 9 0 241 
382600 9 0 241 
382800 9 0 241 
383000 9 0 242 
383200 9 0 242 
383400 9 0 242 
383600 9 0 242 
383800 9 0 242 
384000 9 0 242 
384200 9 0 242 
384400 9 0 242 
384600 9 0 242 
384800 9 0 243 
385000 9 0 243 
385200 9 0 243 
385400 9 0 243 
385600 9 0 243 
385800 9 0 243 
386000 9 0 243 
386200 9 0 243 
386400 9 0 243 
386600 9 0 243 
386800 8 1 243 
387000 9 0 243 
387200 9 0 243 
387400 9 0 243 
387600 9 0 243 
387800 9 0 243 
388000 9 0 243 
388200 9 0 243 
388400 9 0 243 
388600 9 0 243 
388800 9 0 243 
389000 9 0 243 
389200 9 0 243 
389400 9 0 243 
389600 9 0 244 
389800 9 0 244 
390000 9 0 244 
390200 9 0 244 
390400 9 0 245 
390600 9 0 246 
390800 9 0 246 
391000 9 0 246 
391200 9 0 246 
391400 8 1 246 
391600 9 0 246 
391800 9 0 247 
392000 9 0 247 
392200 9 0 247 
392400 9 0 247 
392600 9 0 247 
392800 9 0 247 
393000 9 0 248 
393200 9 0 248 
393400 9 0 248 
393600 9 0 248 
393800 9 0 248 
394000 9 0 248 
394200 9 0 248 
394400 9 0 248 
394600 9 0 248 
394800 9 0 248 
395000 9 0 248 
395200 9 0 248 
395400 9 0 248 
395600 9 0 248 
395800 9 0 249 
396000 9 0 249 
396200 9 0 249 
396400 9 0 249 
396600 9 0 249 
396800 9 0 249 
397000 9 0 249 
397200 8 1 249 
397400 9 0 249 
397600 9 0 250 
397800 9 0 250 
398000 9 0 250 
398200 9 0 250 
398400 9 0 250 
398600 9 0 251 
398800 9 0 251 
399000 9 0 251 
399200 9 0 252 
399400 9 0 252 
399600 9 0 252 
399800 9 0 252 
400000 9 0 252 
400200 8 1 252 
400400 9 0 252 
400600 9 0 252 
400800 9 0 252 
401000 9 0 252 
401200 9 0 252 
401400 9 0 252 
401600 9 0 252 
401800 9 0 253 
402000 9 0 253 
402200 9 0 253 
402400 9 0 253 
402600 9 0 253 
402800 9 0 254 
403000 9 0 256 
403200 9 0 256 
403400 9 0 257 
403600 9 0 257 
403800 9 0 257 
404000 9 0 257 
404200 9 0 257 
404400 9 0 257 
404600 9 0 257 
404800 9 0 257 
405000 9 0 257 
405200 9 0 258 
405400 9 0 258 
405600 9 0 258 
405800 9 0 258 
406000 9 0 258 
406200 9 0 258 
406400 9 0 258 
406600 9 0 258 
406800 9 0 258 
407000 9 0 258 
407200 9 0 258 
407400 9 0 258 
407600 9 0 258 
407800 9 0 258 
408000 9 0 259 
408200 9 0 259 
408400 9 0 260 
408600 9 0 260 
408800 9 0 260 
409000 9 0 260 
409200 9 0 260 
409400 9 0 260 
409600 9 0 260 
409800 8 1 260 
410000 9 0 260 
410200 9 0 260 
410400 9 0 260 
410600 9 0 260 
410800 8 1 261 
411000 9 0 261 
411200 9 0 261 
411400 9 0 261 
411600 8 1 261 
411800 9 0 262 
412000 8 1 262 
412200 9 0 262 
412400 9 0 262 
412600 9 0 262 
412800 9 0 262 
413000 9 0 262 
413200 9 0 262 
413400 9 0 263 
413600 9 0 263 
413800 9 0 263 
414000 9 0 263 
414200 9 0 263 
414400 9 0 263 
414600 9 0 263 
414800 8 1 263 
415000 9 0 263 
415200 9 0 263 
415400 9 0 263 
415600 9 0 264 
415800 9 0 264 
416000 9 0 264 
416200 9 0 264 
416400 9 0 265 
416600 9 0 265 
416800 9 0 265 
417000 9 0 265 
417200 9 0 265 
417400 9 0 265 
417600 9 0 265 
417800 9 0 265 
418000 9 0 265 
418200 9 0 265 
418400 9 0 265 
418600 9 0 265 
418800 8 1 265 
419000 9 0 266 
419200 9 0 266 
419400 9 0 266 
419600 9 0 266 
419800 9 0 266 
420000 9 0 266 
420200 9 0 266 
420400 9 0 266 
420600 9 0 266 
420800 9 0 266 
421000 9 0 266 
421200 9 0 266 
421400 9 0 266 
421600 9 0 266 
421800 9 0 266 
422000 9 0 266 
422200 9 0 266 
422400 9 0 266 
422600 9 0 267 
422800 9 0 268 
423000 9 0 268 
423200 9 0 269 
423400 9 0 269 
423600 9 0 269 
423800 9 0 269 
424000 9 0 269 
424200 9 0 269 
424400 9 0 269 
424600 9 0 270 
424800 8 1 270 
425000 9 0 270 
425200 9 0 270 
425400 8 1 271 
425600 9 0 271 
425800 9 0 271 
426000 9 0 271 
426200 9 0 271 
426400 9 0 271 
426600 9 0 271 
426800 9 0 272 
427000 9 0 272 
427200 9 0 272 
427400 8 1 272 
427600 9 0 272 
427800 9 0 272 
428000 9 0 272 
428200 9 0 272 
428400 9 0 272 
428600 9 0 272 
428800 9 0 272 
429000 9 0 272 
429200 9 0 272 
429400 9 0 272 
429600 9 0 272 
429800 9 0 272 
430000 9 0 273 
430200 9 0 273 
430400 9 0 273 
430600 8 1 273 
430800 9 0 273 
431000 9 0 274 
431200 9 0 274 
431400 9 0 274 
431600 9 0 274 
431800 9 0 275 
432000 9 0 275 
432200 9 0 275 
432400 9 0 275 
432600 9 0 275 
432800 9 0 275 
433000 9 0 275 
433200 9 0 275 
433400 9 0 275 
433600 9 0 275 
433800 9 0 275 
434000 9 0 276 
434200 9 0 276 
434400 8 1 276 
434600 9 0 276 
434800 9 0 276 
435000 9 0 276 
435200 9 0 276 
435400 9 0 277 
435600 9 0 277 
435800 9 0 277 
436000 8 1 277 
436200 9 0 277 
436400 8 1 277 
436600 9 0 277 
436800 9 0 277 
437000 9 1 277 
437200 9 0 277 
437400 9 0 278 
437600 9 0 278 
437800 9 0 278 
438000 9 0 278 
438200 9 0 278 
438400 9 0 279 
438600 9 0 279 
438800 9 0 280 
439000 9 0 280 
439200 9 0 280 
439400 9 0 280 
439600 9 0 280 
439800 9 0 280 
440000 9 0 280 
440200 9 0 280 
440400 9 0 280 
440600 9 0 280 
440800 9 0 280 
441000 9 0 280 
441200 9 0 281 
441400 9 0 281 
441600 9 0 281 
441800 9 0 281 
442000 9 0 281 
442200 9 0 281 
442400 9 0 281 
442600 9 0 281 
442800 9 0 281 
443000 9 0 282 
443200 9 0 282 
443400 9 0 282 
443600 9 0 282 
443800 9 0 282 
444000 9 0 282 
444200 9 0 282 
444400 9 0 282 
444600 9 0 282 
444800 8 1 282 
445000 9 0 282 
445200 9 0 282 
445400 9 0 282 
445600 9 0 282 
445800 8 1 282 
446000 9 0 282 
446200 9 0 283 
446400 9 0 283 
446600 9 0 283 
446800 9 0 283 
447000 9 0 283 
447200 9 0 283 
447400 9 0 283 
447600 9 0 283 
447800 9 0 283 
448000 9 0 283 
448200 9 0 283 
448400 9 0 283 
448600 9 0 283 
448800 9 0 283 
449000 9 0 283 
449200 9 0 283 
449400 9 0 283 
449600 9 0 283 
449800 9 0 284 
450000 9 0 284 
450200 9 0 284 
450400 9 0 284 
450600 9 0 284 
450800 8 1 284 
451000 9 0 284 
451200 9 0 284 
451400 9 0 284 
451600 9 0 284 
451800 9 0 285 
452000 8 1 285 
452200 9 0 285 
452400 9 0 285 
452600 9 0 285 
452800 9 0 285 
453000 9 0 285 
453200 9 0 285 
453400 9 0 286 
453600 9 0 286 
453800 9 0 286 
454000 9 0 287 
454200 9 0 287 
454400 9 0 287 
454600 9 0 288 
454800 9 0 288 
455000 9 0 288 
455200 8 1 288 
455400 8 1 288 
455600 9 0 288 
455800 8 1 290 
456000 9 0 290 
456200 9 0 290 
456400 8 1 290 
456600 9 0 290 
456800 9 0 290 
457000 9 0 290 
457200 9 0 290 
457400 9 0 290 
457600 9 0 290 
457800 9 0 290 
458000 9 0 290 
458200 9 0 290 
458400 9 0 290 
458600 9 0 290 
458800 9 0 290 
459000 9 0 290 
459200 9 0 290 
459400 9 0 290 
459600 9 0 290 
459800 9 0 290 
460000 9 0 290 
460200 9 0 290 
460400 9 0 290 
460600 9 0 290 
460800 9 0 291 
461000 9 0 292 
461200 9 0 292 
461400 9 0 292 
461600 9 0 292 
461800 9 0 292 
462000 9 0 292 
462200 9 0 292 
462400 9 0 292 
462600 9 0 293 
462800 9 0 293 
463000 9 0 293 
463200 9 0 293 
463400 9 0 293 
463600 9 0 293 
463800 9 0 293 
464000 9 0 293 
464200 9 0 293 
464400 9 0 293 
464600 9 0 293 
464800 9 0 294 
465000 9 0 295 
465200 9 0 295 
465400 9 0 295 
465600 8 1 295 
465800 9 0 295 
466000 9 0 295 
466200 8 1 295 
466400 9 0 295 
466600 9 0 295 
466800 9 0 295 
467000 9 0 295 
467200 9 0 295 
467400 9 0 295 
467600 8 1 295 
467800 9 0 295 
468000 9 0 295 
468200 9 0 295 
468400 9 0 296 
468600 9 0 296 
468800 9 0 296 
469000 9 0 296 
469200 9 0 296 
469400 9 0 296 
469600 9 0 296 
469800 9 0 296 
470000 9 0 296 
470200 9 0 296 
470400 9 0 296 
470600 9 0 296 
470800 9 0 297 
471000 9 0 298 
471200 9 0 298 
471400 9 0 298 
471600 9 0 298 
471800 9 0 298 
472000 9 0 299 
472200 9 0 299 
472400 9 0 299 
472600 9 0 299 
472800 9 0 299 
473000 9 0 299 
473200 9 0 299 
473400 9 0 299 
473600 9 0 299 
473800 9 0 299 
474000 9 0 299 
474200 8 1 299 
474400 9 0 299 
474600 9 0 299 
474800 8 1 299 
475000 9 0 301 
475200 9 0 301 
475400 9 0 301 
475600 9 0 301 
475800 9 0 301 
476000 9 0 301 
476200 9 0 301 
476400 9 0 301 
476600 9 0 301 
476800 9 0 301 
477000 9 0 301 
477200 9 0 301 
477400 9 0 301 
477600 9 0 302 
477800 9 0 302 
478000 9 0 302 
478200 9 0 303 
478400 9 0 303 
478600 9 0 303 
478800 9 0 303 
479000 9 0 303 
479200 9 0 303 
479400 9 0 303 
479600 9 0 303 
479800 9 0 303 
480000 9 0 304 
480200 9 0 304 
480400 9 0 304 
480600 9 0 304 
480800 9 0 304 
481000 9 0 304 
481200 9 0 304 
481400 9 0 305 
481600 9 0 305 
481800 9 0 305 
482000 9 0 305 
482200 9 0 305 
482400 9 0 305 
482600 9 0 305 
482800 8 1 305 
483000 9 0 305 
483200 9 0 305 
483400 9 0 305 
483600 9 0 305 
483800 9 0 305 
484000 9 0 305 
484200 9 0 305 
484400 9 0 305 
484600 9 0 305 
484800 9 0 305 
485000 9 0 305 
485200 9 0 305 
485400 9 0 305 
485600 9 0 305 
485800 9 0 306 
486000 9 0 307 
486200 9 0 307 
486400 9 0 307 
486600 9 0 307 
486800 9 0 307 
487000 9 0 307 
487200 9 0 307 
487400 9 0 307 
487600 9 0 307 
487800 9 0 309 
488000 9 0 309 
488200 9 0 310 
488400 8 1 310 
488600 9 0 310 
488800 9 0 310 
489000 9 0 310 
489200 9 0 310 
489400 9 0 310 
489600 9 0 310 
489800 9 0 310 
490000 9 0 310 
490200 9 0 310 
490400 9 0 310 
490600 9 0 310 
490800 9 0 311 
491000 9 0 311 
491200 9 0 311 
491400 9 0 311 
491600 9 0 311 
491800 9 0 311 
492000 9 0 311 
492200 9 0 311 
492400 9 0 311 
492600 9 0 311 
492800 8 1 311 
493000 9 0 312 
493200 9 0 312 
493400 9 0 312 
493600 9 0 312 
493800 9 0 312 
494000 9 0 312 
494200 9 0 312 
494400 9 0 313 
494600 9 0 313 
494800 9 0 313 
495000 9 0 314 
495200 9 0 314 
495400 9 0 314 
495600 9 0 314 
495800 9 0 314 
496000 9 0 314 
496200 8 1 314 
496400 9 0 314 
496600 9 0 315 
496800 7 2 315 
497000 9 0 315 
497200 9 0 315 
497400 9 0 315 
497600 9 0 315 
497800 9 0 315 
498000 9 0 315 
498200 9 0 315 
498400 9 0 315 
498600 9 0 315 
498800 9 0 315 
499000 9 0 315 
499200 9 0 315 
499400 9 0 316 
499600 9 0 317 
499800 9 0 317 
500000 9 0 318 
500200 9 0 318 
500400 9 0 318 
500600 9 0 319 
500800 9 0 319 
501000 9 0 319 
501200 9 0 319 
501400 9 0 320 
501600 9 0 320 
501800 9 0 320 
502000 9 0 320 
502200 9 0 320 
502400 9 0 320 
502600 9 0 320 
502800 9 0 320 
503000 9 0 320 
503200 9 0 320 
503400 9 0 320 
503600 9 0 320 
503800 9 0 320 
504000 9 0 320 
504200 9 0 320 
504400 9 0 320 
504600 9 0 320 
504800 9 0 320 
505000 9 0 320 
505200 9 0 320 
505400 9 0 321 
505600 9 0 321 
505800 9 0 321 
506000 9 0 321 
506200 9 0 321 
506400 9 0 322 
506600 9 0 322 
506800 9 0 322 
507000 9 0 322 
507200 9 0 322 
507400 9 0 322 
507600 9 0 322 
507800 9 0 322 
508000 9 0 322 
508200 8 1 322 
508400 9 0 322 
508600 9 0 322 
508800 9 0 322 
509000 9 0 322 
509200 9 0 322 
509400 9 0 323 
509600 9 0 323 
509800 9 0 323 
510000 9 0 323 
510200 9 0 323 
510400 9 0 323 
510600 9 0 323 
510800 9 0 323 
511000 9 0 323 
511200 9 0 323 
511400 9 0 323 
511600 8 1 323 
511800 8 1 323 
512000 9 0 323 
512200 9 0 323 
512400 9 0 323 
512600 9 0 323 
512800 9 0 323 
513000 9 0 323 
513200 9 0 323 
513400 9 0 323 
513600 9 0 323 
513800 9 0 323 
514000 9 0 323 
514200 9 0 324 
514400 9 0 325 
514600 8 1 325 
514800 9 0 326 
515000 9 0 326 
515200 9 0 326 
515400 9 0 326 
515600 9 0 326 
515800 9 0 326 
516000 9 0 326 
516200 9 0 326 
516400 9 0 326 
516600 9 0 326 
516800 9 0 326 
517000 9 0 326 
517200 8 1 326 
517400 9 0 326 
517600 9 0 326 
517800 9 0 326 
518000 9 0 327 
518200 9 0 327 
518400 9 0 327 
518600 9 0 328 
518800 9 0 329 
519000 9 0 329 
519200 9 0 329 
519400 9 0 329 
519600 9 0 330 
519800 9 0 330 
520000 9 0 330 
520200 9 0 331 
520400 9 0 331 
520600 9 0 331 
520800 9 0 331 
521000 9 0 331 
521200 9 0 331 
521400 9 0 331 
521600 9 0 331 
521800 9 0 331 
522000 9 0 331 
522200 9 0 331 
522400 9 0 331 
522600 9 0 331 
522800 9 0 331 
523000 9 0 331 
523200 8 1 332 
523400 9 0 332 
523600 9 0 333 
523800 9 0 333 
524000 9 0 333 
524200 9 0 333 
524400 8 1 333 
524600 9 0 333 
524800 9 0 333 
525000 9 0 333 
525200 9 0 333 
525400 8 1 333 
525600 9 0 333 
525800 9 0 333 
526000 9 0 333 
526200 9 0 333 
526400 9 0 333 
526600 9 0 333 
526800 9 0 333 
527000 9 0 333 
527200 9 0 333 
527400 9 0 333 
527600 9 0 333 
527800 9 0 333 
528000 9 0 333 
528200 9 0 333 
528400 9 0 333 
528600 9 0 333 
528800 9 0 334 
529000 9 0 335 
529200 9 0 335 
529400 9 0 335 
529600 9 0 335 
529800 9 0 335 
530000 8 1 335 
530200 9 0 335 
530400 9 0 335 
530600 9 0 335 
530800 9 0 335 
531000 9 0 335 
531200 9 0 335 
531400 9 0 335 
531600 9 0 335 
531800 9 0 335 
532000 9 0 335 
532200 9 0 335 
532400 9 0 335 
532600 9 0 335 
532800 9 0 335 
533000 9 0 335 
533200 9 0 335 
533400 9 0 335 
533600 9 0 335 
533800 9 0 335 
534000 9 0 335 
534200 9 0 335 
534400 9 0 336 
534600 9 0 336 
534800 9 0 336 
535000 9 0 336 
535200 9 0 336 
535400 9 0 336 
535600 9 0 336 
535800 9 0 336 
536000 9 0 336 
536200 9 0 336 
536400 9 0 336 
536600 9 0 336 
536800 9 0 336 
537000 9 1 336 
537200 9 0 336 
537400 9 0 336 
537600 9 0 336 
537800 9 0 336 
538000 9 0 336 
538200 9 0 336 
538400 8 1 336 
538600 9 0 336 
538800 9 0 336 
539000 9 0 336 
539200 9 0 336 
539400 9 0 336 
539600 9 0 336 
539800 9 0 336 
540000 9 0 336 
540200 9 0 336 
540400 9 0 337 
540600 9 0 337 
540800 9 0 337 
541000 9 0 337 
541200 9 0 337 
541400 9 0 337 
541600 9 0 337 
541800 9 0 337 
542000 9 0 337 
542200 9 0 337 
542400 9 0 337 
542600 9 0 338 
542800 9 0 339 
543000 8 1 339 
543200 9 0 339 
543400 9 0 339 
543600 9 0 339 
543800 9 0 339 
544000 9 0 340 
544200 9 0 340 
544400 9 0 340 
544600 8 1 341 
544800 8 1 341 
545000 9 0 341 
545200 9 0 341 
545400 9 0 341 
545600 9 0 342 
545800 9 0 342 
546000 9 0 343 
546200 9 0 343 
546400 8 1 343 
546600 9 0 343 
546800 9 0 343 
547000 9 0 343 
547200 9 0 343 
547400 9 0 343 
547600 9 0 343 
547800 9 0 344 
548000 9 0 344 
548200 9 0 344 
548400 9 0 344 
548600 9 0 344 
548800 9 0 345 
549000 9 0 346 
549200 9 0 346 
549400 9 0 347 
549600 9 0 347 
549800 9 0 347 
550000 9 0 347 
550200 9 0 347 
550400 9 0 347 
550600 9 0 347 
550800 9 0 348 
551000 9 0 348 
551200 9 0 348 
551400 9 0 348 
551600 9 0 348 
551800 9 0 348 
552000 9 0 348 
552200 9 0 348 
552400 9 0 348 
552600 9 0 349 
552800 9 0 349 
553000 9 0 349 
553200 9 0 349 
553400 9 0 350 
553600 9 0 350 
553800 9 0 350 
554000 9 0 350 
554200 9 0 350 
554400 9 0 350 
554600 9 0 350 
554800 9 0 350 
555000 9 0 350 
555200 9 0 350 
555400 9 0 350 
555600 9 0 350 
555800 9 0 350 
556000 9 0 350 
556200 9 0 350 
556400 9 0 350 
556600 9 0 350 
556800 9 0 350 
557000 9 0 350 
