FCFS 
Tempo Processos_Fila_Pronto Processos_Fila_Bloqueado Processos_Finalizados 
275400 9 0 173 
275600 9 0 173 
275800 9 0 173 
276000 8 1 173 
276200 9 0 173 
276400 9 1 173 
276600 9 0 173 
276800 9 0 174 
277000 9 0 174 
277200 9 0 174 
277400 9 0 174 
277600 9 0 174 
277800 9 0 174 
278000 9 0 175 
278200 8 1 175 
278400 9 0 175 
278600 9 0 176 
278800 9 0 177 
279000 9 0 177 
279200 9 0 177 
279400 9 0 177 
279600 9 0 178 
279800 9 0 178 
280000 9 0 178 
280200 9 0 179 
280400 9 0 179 
280600 9 0 179 
280800 9 0 179 
281000 9 0 180 
281200 9 0 180 
281400 9 0 180 
281600 9 0 180 
281800 9 0 180 
282000 9 0 180 
282200 9 0 180 
282400 9 0 180 
282600 9 1 180 
282800 9 0 181 
283000 9 0 181 
283200 9 0 181 
283400 9 0 181 
283600 9 0 181 
283800 9 0 181 
284000 9 0 181 
284200 9 0 181 
284400 9 0 181 
284600 9 0 181 
284800 9 0 181 
285000 9 0 182 
285200 8 1 182 
285400 9 0 182 
285600 9 0 183 
285800 9 0 183 
286000 9 0 183 
286200 9 0 183 
286400 9 0 183 
286600 9 0 183 
286800 9 0 183 
287000 9 0 184 
287200 9 0 184 
287400 9 0 184 
287600 9 0 184 
287800 9 0 184 
288000 9 0 184 
288200 9 0 184 
288400 9 0 184 
288600 9 0 184 
288800 9 0 184 
289000 9 0 185 
289200 9 0 185 
289400 9 0 185 
289600 9 0 185 
289800 9 0 185 
290000 9 0 185 
290200 9 0 186 
290400 9 0 186 
290600 9 0 186 
290800 9 0 187 
291000 9 0 187 
291200 9 0 187 
291400 8 1 187 
291600 9 0 187 
291800 9 0 187 
292000 9 0 187 
292200 9 0 187 
292400 9 0 187 
292600 9 0 187 
292800 9 0 187 
293000 9 0 187 
293200 9 0 187 
293400 9 0 187 
293600 9 0 187 
293800 9 0 187 
294000 9 0 187 
294200 8 1 187 
294400 9 0 188 
294600 9 1 188 
294800 9 0 188 
295000 9 0 188 
295200 9 0 188 
295400 9 0 188 
295600 8 1 188 
295800 9 0 188 
296000 9 0 189 
296200 9 0 189 
296400 9 0 190 
296600 9 0 190 
296800 9 0 191 
297000 9 0 191 
297200 9 0 191 
297400 9 0 191 
297600 9 0 191 
297800 9 0 191 
298000 9 0 191 
298200 8 1 192 
298400 9 0 192 
298600 9 0 192 
298800 9 0 192 
299000 8 1 192 
299200 9 0 192 
299400 9 0 192 
299600 9 0 192 
299800 9 0 193 
300000 9 0 193 
300200 9 0 193 
300400 9 0 193 
300600 9 0 193 
300800 9 0 193 
301000 9 0 193 
301200 9 0 193 
301400 9 0 193 
301600 9 0 193 
301800 9 0 193 
302000 9 0 193 
302200 9 0 193 
302400 9 0 193 
302600 9 0 193 
302800 9 0 193 
303000 9 0 193 
303200 9 0 193 
303400 9 0 193 
303600 9 0 193 
303800 9 0 193 
304000 8 1 195 
304200 9 0 195 
304400 9 0 195 
304600 9 0 195 
304800 9 0 196 
305000 9 0 196 
305200 9 0 197 
305400 8 1 198 
305600 8 1 198 
305800 9 0 198 
306000 9 0 198 
306200 9 0 198 
306400 9 1 199 
306600 8 1 199 
306800 9 0 199 
307000 9 0 199 
307200 9 0 199 
307400 9 0 199 
307600 9 0 199 
307800 9 0 199 
308000 9 0 199 
308200 9 0 199 
308400 9 0 199 
308600 9 0 199 
308800 9 0 199 
309000 9 0 199 
309200 8 1 199 
309400 9 0 199 
309600 9 0 199 
309800 8 1 199 
310000 9 0 199 
310200 9 0 199 
310400 8 1 199 
310600 9 0 199 
310800 8 1 199 
311000 9 0 199 
311200 9 0 199 
311400 9 0 199 
311600 9 0 199 
311800 9 0 199 
312000 9 0 199 
312200 9 0 199 
312400 9 0 199 
312600 9 0 199 
312800 9 0 199 
313000 9 0 199 
313200 9 0 199 
313400 9 0 199 
313600 9 0 199 
313800 9 0 200 
314000 9 0 201 
314200 9 0 201 
314400 9 0 201 
314600 9 0 201 
314800 9 0 202 
315000 9 0 202 
315200 9 0 202 
315400 9 0 203 
315600 9 0 203 
315800 9 0 204 
316000 9 0 204 
316200 9 0 204 
316400 9 0 205 
316600 8 1 205 
316800 9 0 205 
317000 9 0 205 
317200 7 2 205 
317400 9 0 205 
317600 9 0 205 
317800 9 0 205 
318000 8 1 205 
318200 9 0 206 
318400 9 0 206 
318600 9 0 207 
318800 9 0 207 
319000 9 0 208 
319200 8 1 208 
319400 9 0 208 
319600 9 0 208 
319800 9 0 208 
320000 9 0 208 
320200 9 0 208 
320400 9 0 209 
320600 8 1 209 
320800 9 0 209 
321000 9 0 209 
321200 9 0 209 
321400 9 0 209 
321600 9 0 209 
321800 9 0 209 
322000 9 0 209 
322200 9 0 209 
322400 9 0 209 
322600 9 0 209 
322800 9 0 209 
323000 9 0 209 
323200 9 0 209 
323400 9 0 209 
323600 9 0 209 
323800 9 0 209 
324000 9 0 209 
324200 9 0 209 
324400 9 0 209 
324600 9 0 209 
324800 9 0 209 
325000 9 0 209 
325200 9 0 209 
325400 9 0 209 
325600 9 0 210 
325800 9 0 211 
326000 9 0 211 
326200 9 0 211 
326400 9 0 211 
326600 9 0 211 
326800 9 0 211 
327000 9 0 211 
327200 9 0 211 
327400 9 0 211 
327600 9 0 211 
327800 9 0 212 
328000 9 0 212 
328200 9 0 212 
328400 9 0 212 
328600 9 0 212 
328800 9 0 212 
329000 9 0 212 
329200 9 0 212 
329400 9 0 212 
329600 9 0 212 
329800 9 0 212 
330000 9 0 212 
330200 9 0 212 
330400 8 1 212 
330600 9 0 212 
330800 9 0 212 
331000 9 0 212 
331200 9 0 212 
331400 9 0 212 
331600 9 0 212 
331800 9 0 213 
332000 9 0 213 
332200 9 0 213 
332400 9 0 214 
332600 9 0 214 
332800 9 0 214 
333000 9 0 214 
333200 9 0 214 
333400 9 0 214 
333600 9 0 214 
333800 9 0 214 
334000 9 0 214 
334200 9 0 214 
334400 9 0 214 
334600 9 0 214 
334800 9 0 214 
335000 9 0 214 
335200 8 1 214 
335400 9 0 214 
335600 9 0 214 
335800 8 1 214 
336000 9 0 214 
336200 9 0 214 
336400 9 0 215 
336600 9 0 215 
336800 9 0 215 
337000 8 1 215 
337200 9 0 215 
337400 9 0 215 
337600 9 0 215 
337800 9 0 216 
338000 9 0 216 
338200 8 1 216 
338400 9 0 216 
338600 9 0 216 
338800 8 1 216 
339000 9 0 216 
339200 9 0 216 
339400 9 0 216 
339600 9 0 217 
339800 9 0 217 
340000 9 0 217 
340200 9 0 217 
340400 9 0 217 
340600 9 0 217 
340800 9 0 217 
341000 9 0 217 
341200 9 0 217 
341400 9 0 217 
341600 9 0 218 
341800 9 0 218 
342000 9 0 218 
342200 9 0 218 
342400 9 0 218 
342600 9 0 218 
342800 9 0 218 
343000 9 0 218 
343200 9 0 218 
343400 9 0 218 
343600 8 1 219 
343800 9 1 219 
344000 9 0 219 
344200 9 0 219 
344400 9 0 219 
344600 9 0 219 
344800 9 0 219 
345000 9 0 219 
345200 9 0 220 
345400 9 0 220 
345600 9 0 220 
345800 9 0 220 
346000 9 0 220 
346200 9 0 220 
346400 9 0 220 
346600 9 0 220 
346800 9 0 220 
347000 9 0 221 
347200 9 0 221 
347400 9 0 222 
347600 9 0 222 
347800 9 0 222 
348000 9 0 223 
348200 9 0 223 
348400 9 0 224 
348600 9 0 224 
348800 9 0 224 
349000 9 0 225 
349200 9 0 225 
349400 8 1 225 
349600 9 0 225 
349800 9 0 225 
350000 9 0 225 
350200 9 0 225 
350400 9 0 225 
350600 9 0 225 
350800 9 0 226 
351000 9 0 226 
351200 9 0 226 
351400 9 0 226 
351600 9 0 226 
351800 9 0 226 
352000 9 0 226 
352200 9 0 226 
352400 9 0 226 
352600 9 0 226 
352800 9 0 226 
353000 9 0 226 
353200 9 0 226 
353400 9 0 226 
353600 9 0 226 
353800 9 0 226 
354000 8 1 226 
354200 9 0 226 
354400 9 0 226 
354600 9 0 226 
354800 9 0 227 
355000 9 0 227 
355200 9 0 227 
355400 9 0 227 
355600 9 0 227 
355800 8 1 227 
356000 9 0 227 
356200 9 0 227 
356400 9 0 227 
356600 9 0 228 
356800 9 0 228 
357000 9 0 228 
357200 9 0 228 
357400 8 1 228 
357600 9 0 228 
357800 9 0 228 
358000 9 0 228 
358200 9 0 229 
358400 9 0 229 
358600 9 0 229 
358800 9 0 229 
359000 9 0 229 
359200 9 0 229 
359400 9 0 229 
359600 9 0 229 
359800 9 0 229 
360000 9 0 229 
360200 8 1 230 
360400 9 0 231 
360600 9 0 231 
360800 9 0 231 
361000 9 0 231 
361200 9 0 231 
361400 8 1 231 
361600 9 0 231 
361800 9 0 231 
362000 9 0 231 
362200 9 0 231 
362400 9 0 231 
362600 8 1 231 
362800 9 0 231 
363000 8 1 231 
363200 9 0 231 
363400 9 0 231 
363600 9 0 231 
363800 9 0 232 
364000 9 0 232 
364200 9 0 233 
364400 9 0 233 
364600 9 0 233 
364800 9 0 233 
365000 9 0 234 
365200 9 0 234 
365400 9 0 234 
365600 9 0 234 
365800 9 0 234 
366000 9 0 234 
366200 9 0 234 
366400 9 0 234 
366600 9 0 235 
366800 9 0 235 
367000 9 0 235 
367200 9 0 236 
367400 9 0 236 
367600 9 0 236 
367800 9 0 236 
368000 9 0 236 
368200 9 0 236 
368400 9 0 236 
368600 9 0 236 
368800 9 0 236 
369000 9 0 236 
369200 8 1 236 
369400 8 1 236 
369600 9 0 236 
369800 9 0 236 
370000 9 0 236 
370200 9 0 236 
370400 9 0 237 
370600 9 0 237 
370800 9 0 237 
371000 9 0 237 
371200 9 0 237 
371400 9 0 238 
371600 9 0 238 
371800 8 1 238 
372000 9 0 238 
372200 9 0 238 
372400 9 0 238 
372600 9 0 238 
372800 8 1 239 
373000 9 0 239 
373200 8 1 239 
373400 9 0 239 
373600 9 0 239 
373800 8 1 239 
374000 9 0 239 
374200 9 0 239 
374400 9 0 239 
374600 9 0 239 
374800 9 0 240 
375000 9 0 240 
375200 9 0 240 
375400 9 0 240 
375600 9 0 240 
375800 9 0 240 
376000 9 0 240 
376200 9 0 240 
376400 9 0 240 
376600 9 0 240 
376800 9 0 240 
377000 9 0 240 
377200 9 0 240 
377400 9 0 240 
377600 9 0 240 
377800 9 0 240 
378000 9 0 241 
378200 9 0 241 
378400 9 0 241 
378600 9 0 241 
378800 9 0 241 
379000 9 0 241 
379200 8 1 241 
379400 9 0 241 
379600 9 0 241 
379800 9 0 241 
380000 8 1 242 
380200 9 0 242 
380400 9 0 242 
380600 9 0 242 
380800 9 0 242 
381000 9 0 242 
381200 8 1 242 
381400 9 0 242 
381600 9 0 243 
381800 8 1 243 
382000 9 0 243 
382200 9 0 243 
382400 9 0 243 
382600 9 0 243 
382800 9 0 243 
383000 8 1 243 
383200 8 1 243 
383400 9 0 243 
383600 9 0 243 
383800 9 0 243 
384000 9 0 243 
384200 9 0 243 
384400 9 0 243 
384600 9 0 243 
384800 9 1 243 
385000 8 1 243 
385200 9 0 243 
385400 9 0 243 
385600 9 0 243 
385800 9 0 243 
386000 9 0 243 
386200 9 0 243 
386400 9 0 243 
386600 9 0 244 
386800 9 0 244 
387000 9 0 244 
387200 9 0 245 
387400 9 0 246 
387600 9 0 246 
387800 9 0 246 
388000 9 0 246 
388200 9 0 246 
388400 9 0 246 
388600 9 0 247 
388800 9 0 247 
389000 9 0 247 
389200 9 0 247 
389400 9 0 247 
389600 9 0 247 
389800 9 0 248 
390000 9 0 248 
390200 9 0 248 
390400 9 0 248 
390600 9 0 248 
390800 8 1 248 
391000 9 0 248 
391200 9 0 248 
391400 9 0 248 
391600 8 1 248 
391800 9 0 248 
392000 9 0 248 
392200 9 0 248 
392400 8 1 248 
392600 9 0 248 
392800 9 0 249 
393000 9 0 249 
393200 9 0 249 
393400 9 0 249 
393600 9 0 249 
393800 9 0 249 
394000 9 0 249 
394200 9 0 249 
394400 9 0 250 
394600 9 0 250 
394800 9 0 250 
395000 9 0 250 
395200 9 0 250 
395400 9 0 251 
395600 9 0 251 
395800 9 0 251 
396000 9 0 252 
396200 9 0 252 
396400 9 0 252 
396600 9 0 252 
396800 9 0 252 
397000 9 1 252 
397200 9 0 252 
397400 9 0 252 
397600 9 0 252 
397800 8 1 252 
398000 9 0 252 
398200 9 0 252 
398400 8 1 252 
398600 9 0 253 
398800 9 0 253 
399000 9 0 253 
399200 9 0 253 
399400 8 1 253 
399600 9 0 254 
399800 9 0 256 
400000 9 0 256 
400200 9 0 257 
400400 9 0 257 
400600 9 0 257 
400800 9 0 257 
401000 9 0 257 
401200 9 0 257 
401400 9 0 257 
401600 9 0 257 
401800 9 0 257 
402000 9 0 258 
402200 9 0 258 
402400 9 0 258 
402600 9 0 258 
402800 9 0 258 
403000 9 0 258 
403200 9 0 258 
403400 9 0 258 
403600 9 0 258 
403800 9 0 258 
404000 8 1 258 
404200 9 0 258 
404400 9 0 258 
404600 9 0 259 
404800 9 0 259 
405000 9 0 259 
405200 9 0 260 
405400 8 1 260 
405600 9 0 260 
405800 9 0 260 
406000 9 0 260 
406200 9 0 260 
406400 9 0 260 
406600 9 0 260 
406800 9 0 260 
407000 9 0 260 
407200 9 0 260 
407400 9 0 261 
407600 9 0 261 
407800 9 0 261 
408000 9 0 261 
408200 9 0 261 
408400 9 0 262 
408600 9 0 262 
408800 9 0 262 
409000 9 0 262 
409200 9 0 262 
409400 9 0 262 
409600 9 0 262 
409800 9 0 262 
410000 9 0 263 
410200 9 0 263 
410400 9 1 263 
410600 9 0 263 
410800 9 0 263 
411000 9 0 263 
411200 8 1 263 
411400 9 0 263 
411600 9 0 263 
411800 9 0 263 
412000 9 0 263 
412200 9 0 264 
412400 8 2 264 
412600 9 0 264 
412800 9 0 264 
413000 9 0 265 
413200 8 1 265 
413400 9 0 265 
413600 9 0 265 
413800 9 0 265 
414000 9 0 265 
414200 9 0 265 
414400 9 0 265 
414600 9 0 265 
414800 9 0 265 
415000 9 0 265 
415200 9 0 265 
415400 9 0 265 
415600 9 0 266 
415800 9 0 266 
416000 9 0 266 
416200 8 1 266 
416400 9 0 266 
416600 9 0 266 
416800 9 0 266 
417000 9 0 266 
417200 9 0 266 
417400 9 0 266 
417600 9 0 266 
417800 9 0 266 
418000 9 0 266 
418200 9 0 266 
418400 9 0 266 
418600 9 0 266 
418800 9 0 266 
419000 9 0 266 
419200 9 0 267 
419400 9 0 268 
419600 9 0 268 
419800 9 0 269 
420000 9 0 269 
420200 9 0 269 
420400 9 0 269 
420600 9 0 269 
420800 9 0 269 
421000 9 0 269 
421200 9 0 270 
421400 7 2 270 
421600 9 0 270 
421800 9 0 270 
422000 9 0 271 
422200 9 0 271 
422400 9 0 271 
422600 9 0 271 
422800 9 0 271 
423000 9 0 271 
423200 9 0 271 
423400 9 0 272 
423600 9 0 272 
423800 9 0 272 
424000 9 0 272 
424200 9 0 272 
424400 9 0 272 
424600 9 0 272 
424800 8 1 272 
425000 9 0 272 
425200 9 0 272 
425400 9 0 272 
425600 9 0 272 
425800 9 0 272 
426000 9 0 272 
426200 9 0 272 
426400 9 0 272 
426600 9 0 273 
426800 9 0 273 
427000 9 0 273 
427200 9 0 273 
427400 8 1 273 
427600 9 0 274 
427800 9 0 274 
428000 9 0 274 
428200 9 0 274 
428400 9 0 275 
428600 9 0 275 
428800 9 0 275 
429000 9 0 275 
429200 9 0 275 
429400 9 0 275 
429600 9 0 275 
429800 9 0 275 
430000 9 0 275 
430200 9 0 275 
430400 9 0 276 
430600 9 0 276 
430800 9 0 276 
431000 9 0 276 
431200 9 0 276 
431400 9 0 276 
431600 9 0 276 
431800 9 0 277 
432000 9 0 277 
432200 9 0 277 
432400 9 0 277 
432600 9 0 277 
432800 9 0 277 
433000 9 0 277 
433200 9 0 277 
433400 9 0 277 
433600 9 0 277 
433800 9 0 277 
434000 9 0 278 
434200 9 0 278 
434400 9 0 278 
434600 9 0 278 
434800 9 0 278 
435000 9 0 279 
435200 9 0 279 
435400 9 0 280 
435600 9 0 280 
435800 9 0 280 
436000 9 0 280 
436200 9 0 280 
436400 9 0 280 
436600 9 0 280 
436800 9 0 280 
437000 9 0 280 
437200 9 0 280 
437400 9 0 280 
437600 9 0 281 
437800 9 0 281 
438000 9 0 281 
438200 9 0 281 
438400 9 0 281 
438600 8 1 281 
438800 9 0 281 
439000 8 1 281 
439200 9 0 281 
439400 9 0 282 
439600 9 0 282 
439800 8 1 282 
440000 9 0 282 
440200 9 0 282 
440400 9 0 282 
440600 9 0 282 
440800 9 0 282 
441000 9 0 282 
441200 9 0 282 
441400 9 0 282 
441600 9 0 282 
441800 9 0 282 
442000 9 0 282 
442200 9 0 282 
442400 8 1 282 
442600 8 1 283 
442800 9 0 283 
443000 9 0 283 
443200 9 0 283 
443400 9 0 283 
443600 9 0 283 
443800 9 0 283 
444000 9 0 283 
444200 9 0 283 
444400 9 0 283 
444600 9 0 283 
444800 9 0 283 
445000 9 0 283 
445200 9 0 283 
445400 9 0 283 
445600 8 1 283 
445800 9 0 283 
446000 9 0 283 
446200 9 0 283 
446400 9 0 284 
446600 9 0 284 
446800 9 0 284 
447000 8 1 284 
447200 9 0 284 
447400 9 0 284 
447600 9 0 284 
447800 9 0 284 
448000 9 0 284 
448200 9 0 285 
448400 9 0 285 
448600 9 0 285 
448800 9 0 285 
449000 9 0 285 
449200 9 0 285 
449400 8 1 285 
449600 9 0 285 
449800 9 0 286 
450000 9 0 286 
450200 9 0 286 
450400 9 0 287 
450600 9 0 287 
450800 9 0 287 
451000 9 0 288 
451200 9 0 288 
451400 9 0 288 
451600 9 0 288 
451800 9 0 288 
452000 9 0 288 
452200 9 0 290 
452400 9 0 290 
452600 9 0 290 
452800 9 0 290 
453000 8 1 290 
453200 9 0 290 
453400 9 0 290 
453600 9 0 290 
453800 9 0 290 
454000 9 0 290 
454200 9 0 290 
454400 9 0 290 
454600 9 0 290 
454800 9 0 290 
455000 9 0 290 
455200 9 0 290 
455400 9 0 290 
455600 9 0 290 
455800 9 0 290 
456000 9 0 290 
456200 9 0 290 
456400 9 0 290 
456600 9 0 290 
456800 9 1 290 
457000 9 0 291 
457200 9 0 291 
457400 9 0 292 
457600 9 0 292 
457800 9 0 292 
458000 9 0 292 
458200 9 0 292 
458400 8 1 292 
458600 9 0 292 
458800 9 0 292 
459000 9 0 293 
459200 9 0 293 
459400 9 0 293 
459600 9 0 293 
459800 9 0 293 
460000 9 0 293 
460200 9 0 293 
460400 9 0 293 
460600 9 0 293 
460800 9 0 293 
461000 9 0 293 
461200 9 0 294 
461400 9 0 295 
461600 9 0 295 
461800 9 0 295 
462000 9 0 295 
462200 9 0 295 
462400 9 0 295 
462600 9 0 295 
462800 8 1 295 
463000 9 0 295 
463200 8 1 295 
463400 9 0 295 
463600 9 0 295 
463800 9 0 295 
464000 9 0 295 
464200 9 0 295 
464400 9 0 295 
464600 9 0 295 
464800 9 0 296 
465000 9 0 296 
465200 9 0 296 
465400 8 1 296 
465600 8 1 296 
465800 9 0 296 
466000 9 0 296 
466200 9 0 296 
466400 9 0 296 
466600 9 0 296 
466800 9 0 296 
467000 9 0 297 
467200 9 0 298 
467400 9 0 298 
467600 9 0 298 
467800 9 0 298 
468000 9 0 298 
468200 9 0 299 
468400 9 0 299 
468600 9 0 299 
468800 9 0 299 
469000 9 0 299 
469200 9 0 299 
469400 9 0 299 
469600 9 0 299 
469800 9 0 299 
470000 9 0 299 
470200 9 0 299 
470400 9 0 299 
470600 8 1 299 
470800 9 0 299 
471000 9 0 299 
471200 9 0 301 
471400 9 0 301 
471600 9 0 301 
471800 9 0 301 
472000 9 0 301 
472200 9 0 301 
472400 9 0 301 
472600 9 0 301 
472800 9 0 301 
473000 9 0 301 
473200 9 0 301 
473400 9 0 301 
473600 9 0 301 
473800 9 0 302 
474000 9 0 302 
474200 9 0 302 
474400 9 0 303 
474600 9 0 303 
474800 9 0 303 
475000 8 1 303 
475200 9 0 303 
475400 9 1 303 
475600 9 0 303 
475800 9 0 303 
476000 8 1 303 
476200 9 0 304 
476400 8 1 304 
476600 8 1 304 
476800 9 0 304 
477000 9 0 304 
477200 9 0 304 
477400 9 0 305 
477600 9 0 305 
477800 9 0 305 
478000 9 0 305 
478200 9 0 305 
478400 9 0 305 
478600 9 0 305 
478800 9 0 305 
479000 9 0 305 
479200 9 0 305 
479400 9 0 305 
479600 9 0 305 
479800 8 1 305 
480000 9 0 305 
480200 9 0 305 
480400 9 0 305 
480600 9 0 305 
480800 9 0 305 
481000 9 0 305 
481200 9 0 305 
481400 9 0 305 
481600 9 0 305 
481800 9 0 306 
482000 9 0 306 
482200 9 0 307 
482400 9 0 307 
482600 9 0 307 
482800 9 0 307 
483000 9 0 307 
483200 9 0 307 
483400 9 0 307 
483600 9 0 307 
483800 9 0 309 
484000 9 0 309 
484200 9 0 310 
484400 9 0 310 
484600 9 0 310 
484800 9 0 310 
485000 9 0 310 
485200 9 0 310 
485400 9 0 310 
485600 9 0 310 
485800 9 0 310 
486000 9 0 310 
486200 9 0 310 
486400 9 0 310 
486600 9 0 310 
486800 9 0 311 
487000 9 0 311 
487200 9 0 311 
487400 9 0 311 
487600 9 0 311 
487800 9 0 311 
488000 9 0 311 
488200 9 0 311 
488400 9 0 311 
488600 9 0 311 
488800 9 0 311 
489000 9 0 312 
489200 9 0 312 
489400 8 1 312 
489600 8 1 312 
489800 9 0 312 
490000 8 1 312 
490200 9 0 313 
490400 9 0 313 
490600 9 0 313 
490800 9 0 313 
491000 9 0 314 
491200 9 0 314 
491400 9 0 314 
491600 9 0 314 
491800 9 0 314 
492000 9 0 314 
492200 9 0 314 
492400 9 0 314 
492600 9 0 315 
492800 9 0 315 
493000 9 0 315 
493200 9 0 315 
493400 9 0 315 
493600 9 0 315 
493800 9 0 315 
494000 9 0 315 
494200 8 1 315 
494400 9 0 315 
494600 9 0 315 
494800 9 0 315 
495000 9 0 315 
495200 9 0 315 
495400 9 0 316 
495600 9 0 317 
495800 9 1 317 
496000 9 0 318 
496200 9 0 318 
496400 9 0 318 
496600 9 0 319 
496800 9 0 319 
497000 9 0 319 
497200 9 0 319 
497400 9 0 320 
497600 9 0 320 
497800 9 0 320 
498000 9 0 320 
498200 9 0 320 
498400 9 0 320 
498600 9 0 320 
498800 9 0 320 
499000 9 0 320 
499200 9 0 320 
499400 9 0 320 
499600 9 0 320 
499800 9 0 320 
500000 9 0 320 
500200 8 1 320 
500400 9 0 320 
500600 9 0 320 
500800 9 0 320 
501000 9 0 320 
501200 9 0 320 
501400 9 0 321 
501600 9 0 321 
501800 9 0 321 
502000 9 0 321 
502200 9 0 321 
502400 9 0 322 
502600 9 0 322 
502800 9 0 322 
503000 9 0 322 
503200 9 0 322 
503400 9 0 322 
503600 9 0 322 
503800 9 0 322 
504000 9 0 322 
504200 8 1 322 
504400 9 0 322 
504600 9 0 322 
504800 9 0 322 
505000 9 0 322 
505200 9 0 322 
505400 9 0 323 
505600 9 0 323 
505800 9 0 323 
506000 9 0 323 
506200 9 0 323 
506400 8 1 323 
506600 9 0 323 
506800 9 0 323 
507000 9 0 323 
507200 9 0 323 
507400 9 0 323 
507600 9 0 323 
507800 9 0 323 
508000 9 0 323 
508200 9 0 323 
508400 9 0 323 
508600 8 1 323 
508800 9 0 323 
509000 8 1 323 
509200 8 1 323 
509400 9 0 323 
509600 9 0 323 
509800 9 0 323 
510000 9 0 324 
510200 9 0 325 
510400 9 0 325 
510600 9 0 326 
510800 9 0 326 
511000 9 0 326 
511200 9 0 326 
511400 9 0 326 
511600 9 0 326 
511800 9 0 326 
512000 9 0 326 
512200 9 0 326 
512400 9 0 326 
512600 9 0 326 
512800 9 0 326 
513000 9 0 326 
513200 9 0 326 
513400 9 0 326 
513600 8 1 326 
513800 9 0 326 
514000 9 0 327 
514200 9 0 327 
514400 9 0 328 
514600 9 0 329 
514800 9 0 329 
515000 9 0 329 
515200 9 0 329 
515400 9 0 330 
515600 9 0 330 
515800 9 0 330 
516000 9 0 330 
516200 9 0 330 
516400 9 0 331 
516600 9 0 331 
516800 9 0 331 
517000 9 0 331 
517200 9 0 331 
517400 9 0 331 
517600 9 0 331 
517800 9 0 331 
518000 9 0 331 
518200 9 0 331 
518400 9 0 331 
518600 9 0 331 
518800 9 0 332 
519000 9 0 332 
519200 9 0 332 
519400 8 1 333 
519600 9 0 333 
519800 9 0 333 
520000 9 0 333 
520200 8 1 333 
520400 9 0 333 
520600 9 0 333 
520800 9 0 333 
521000 9 0 333 
521200 7 2 333 
521400 8 1 333 
521600 9 0 333 
521800 9 0 333 
522000 9 0 333 
522200 9 0 333 
522400 9 0 333 
522600 9 0 333 
522800 9 0 333 
523000 9 0 333 
523200 9 0 333 
523400 9 0 333 
523600 9 0 333 
523800 9 0 333 
524000 9 0 333 
524200 9 0 333 
524400 9 0 333 
524600 9 0 334 
524800 9 0 335 
525000 9 0 335 
525200 9 0 335 
525400 9 0 335 
525600 9 0 335 
525800 9 0 335 
526000 9 0 335 
526200 9 0 335 
526400 9 0 335 
526600 9 0 335 
526800 9 0 335 
527000 8 1 335 
527200 8 1 335 
527400 9 0 335 
527600 9 0 335 
527800 9 0 335 
528000 9 0 335 
528200 9 0 335 
528400 9 0 335 
528600 9 0 335 
528800 9 0 335 
529000 9 0 335 
529200 9 0 335 
529400 9 0 335 
529600 9 0 335 
529800 9 0 335 
530000 8 1 335 
530200 9 0 336 
530400 9 0 336 
530600 8 1 336 
530800 9 0 336 
531000 9 0 336 
531200 9 0 336 
531400 9 0 336 
531600 9 0 336 
531800 9 0 336 
532000 9 0 336 
532200 9 0 336 
532400 9 0 336 
532600 9 0 336 
532800 9 0 336 
533000 9 0 336 
533200 9 0 336 
533400 9 0 336 
533600 9 0 336 
533800 9 0 336 
534000 9 0 336 
534200 9 0 336 
534400 9 0 336 
534600 9 0 336 
534800 9 0 336 
535000 9 0 336 
535200 9 0 336 
535400 9 0 336 
535600 9 0 336 
535800 9 0 336 
536000 9 0 337 
536200 9 0 337 
536400 8 1 337 
536600 9 0 337 
536800 9 0 337 
537000 9 0 337 
537200 9 0 337 
537400 9 0 337 
537600 9 0 337 
537800 9 0 337 
538000 9 0 337 
538200 9 0 337 
538400 9 0 338 
538600 9 0 339 
538800 9 0 339 
539000 9 0 339 
539200 9 0 339 
539400 9 0 339 
539600 9 0 340 
539800 9 0 340 
540000 9 0 340 
540200 9 0 340 
540400 9 0 341 
540600 9 0 341 
540800 9 0 341 
541000 9 0 341 
541200 9 0 342 
541400 9 0 343 
541600 9 0 343 
541800 9 0 343 
542000 9 0 343 
542200 9 0 343 
542400 9 0 343 
542600 9 0 343 
542800 9 0 343 
543000 9 0 343 
543200 8 1 343 
543400 9 0 344 
543600 9 0 344 
543800 9 0 344 
544000 9 0 344 
544200 9 0 344 
544400 9 0 345 
544600 9 0 346 
544800 9 0 346 
545000 9 0 346 
545200 9 0 346 
545400 9 0 347 
545600 9 0 347 
545800 9 0 347 
546000 9 0 347 
546200 9 0 347 
546400 9 0 348 
546600 9 0 348 
546800 9 0 348 
547000 9 0 348 
547200 9 0 348 
547400 8 1 348 
547600 9 0 348 
547800 9 0 348 
548000 9 0 349 
548200 9 0 349 
548400 9 0 349 
548600 9 0 349 
548800 9 0 350 
549000 9 0 350 
549200 9 0 350 
549400 9 0 350 
549600 9 0 350 
549800 9 0 350 
550000 9 0 350 
550200 8 1 350 
550400 8 1 350 
550600 9 0 350 
550800 9 0 350 
551000 9 0 350 
551200 9 0 350 
551400 9 0 350 
551600 9 0 350 
551800 9 0 350 
552000 9 0 350 
552200 9 0 350 
552400 9 0 350 
552600 9 0 350 
552800 9 0 350 
553000 9 0 350 
553200 9 0 350 
553400 9 0 350 
553600 9 0 350 
553800 9 0 350 
554000 9 0 350 
554200 9 0 350 
