SJF 
Tempo Processos_Fila_Pronto Processos_Fila_Bloqueado Processos_Finalizados 
277400 8 1 178 
277600 9 0 178 
277800 9 0 178 
278000 9 0 178 
278200 9 0 178 
278400 9 0 178 
278600 9 0 178 
278800 9 0 178 
279000 9 0 178 
279200 9 0 178 
279400 9 0 178 
279600 9 0 179 
279800 9 0 179 
280000 9 0 179 
280200 9 0 179 
280400 9 0 179 
280600 9 0 180 
280800 9 0 180 
281000 9 0 180 
281200 9 0 180 
281400 9 0 180 
281600 9 0 180 
281800 8 1 180 
282000 9 0 180 
282200 9 0 181 
282400 9 0 181 
282600 9 0 181 
282800 9 0 182 
283000 9 0 182 
283200 9 0 182 
283400 9 0 182 
283600 9 0 183 
283800 9 0 183 
284000 9 0 183 
284200 8 1 183 
284400 9 0 183 
284600 9 0 183 
284800 9 0 183 
285000 9 0 183 
285200 9 0 183 
285400 9 0 183 
285600 9 0 183 
285800 9 0 184 
286000 9 0 184 
286200 9 0 184 
286400 9 0 184 
286600 9 0 184 
286800 9 0 184 
287000 9 0 185 
287200 9 0 185 
287400 9 0 185 
287600 9 0 185 
287800 9 0 185 
288000 9 0 185 
288200 9 0 185 
288400 9 0 186 
288600 9 0 186 
288800 9 0 186 
289000 9 0 186 
289200 9 0 186 
289400 9 0 186 
289600 9 0 186 
289800 9 0 186 
290000 9 0 186 
290200 9 0 186 
290400 9 0 187 
290600 9 0 187 
290800 9 0 187 
291000 9 0 188 
291200 9 0 188 
291400 9 0 188 
291600 9 0 188 
291800 9 0 188 
292000 9 0 188 
292200 9 0 188 
292400 9 0 188 
292600 8 1 188 
292800 9 0 188 
293000 9 0 188 
293200 9 0 188 
293400 9 0 188 
293600 9 0 188 
293800 9 0 188 
294000 9 0 189 
294200 9 0 189 
294400 9 0 189 
294600 9 0 189 
294800 9 0 189 
295000 9 0 189 
295200 9 0 190 
295400 9 0 190 
295600 9 0 190 
295800 9 0 190 
296000 9 0 190 
296200 9 0 191 
296400 9 0 192 
296600 9 0 192 
296800 9 0 192 
297000 9 0 192 
297200 9 0 192 
297400 9 0 192 
297600 9 0 192 
297800 9 0 192 
298000 9 0 192 
298200 8 1 192 
298400 9 0 192 
298600 9 0 192 
298800 9 0 192 
299000 9 0 192 
299200 9 0 192 
299400 9 0 193 
299600 9 0 193 
299800 9 0 193 
300000 9 0 193 
300200 9 0 193 
300400 9 0 193 
300600 9 0 194 
300800 8 1 194 
301000 9 0 194 
301200 8 1 194 
301400 9 0 194 
301600 9 0 194 
301800 9 0 194 
302000 9 0 194 
302200 9 0 194 
302400 9 0 195 
302600 9 0 196 
302800 9 0 196 
303000 9 0 196 
303200 9 0 196 
303400 9 0 196 
303600 9 0 196 
303800 9 0 196 
304000 9 0 196 
304200 9 0 196 
304400 9 0 196 
304600 9 0 197 
304800 9 0 197 
305000 9 0 197 
305200 9 0 197 
305400 9 0 198 
305600 9 0 199 
305800 9 0 199 
306000 9 0 199 
306200 9 0 199 
306400 9 0 199 
306600 9 0 199 
306800 9 0 199 
307000 9 0 200 
307200 8 1 200 
307400 9 0 200 
307600 9 1 200 
307800 9 0 200 
308000 9 0 200 
308200 9 0 200 
308400 9 0 200 
308600 9 0 200 
308800 8 1 200 
309000 9 0 200 
309200 9 0 200 
309400 9 0 200 
309600 9 1 201 
309800 9 0 201 
310000 9 0 202 
310200 9 0 202 
310400 9 0 202 
310600 9 0 202 
310800 9 0 202 
311000 9 0 203 
311200 9 0 204 
311400 9 0 204 
311600 9 0 204 
311800 8 1 204 
312000 9 0 205 
312200 9 0 205 
312400 9 0 205 
312600 9 0 205 
312800 9 0 205 
313000 8 1 205 
313200 9 0 205 
313400 9 0 205 
313600 9 0 205 
313800 9 0 205 
314000 9 0 205 
314200 9 0 206 
314400 9 0 206 
314600 9 0 206 
314800 9 0 206 
315000 9 0 206 
315200 9 0 206 
315400 9 0 206 
315600 9 0 206 
315800 9 0 206 
316000 9 0 206 
316200 9 0 206 
316400 9 0 207 
316600 9 0 207 
316800 9 0 207 
317000 9 0 207 
317200 9 0 207 
317400 9 0 207 
317600 9 0 207 
317800 9 0 207 
318000 9 0 207 
318200 9 0 207 
318400 8 1 207 
318600 9 0 207 
318800 9 0 207 
319000 9 0 207 
319200 9 0 208 
319400 9 0 208 
319600 9 0 208 
319800 9 0 208 
320000 9 0 208 
320200 9 0 208 
320400 9 0 208 
320600 9 0 208 
320800 9 0 208 
321000 9 0 208 
321200 9 0 208 
321400 9 0 209 
321600 9 0 209 
321800 9 0 209 
322000 9 0 209 
322200 9 0 209 
322400 9 0 209 
322600 9 0 209 
322800 9 0 210 
323000 9 0 210 
323200 9 0 210 
323400 9 0 210 
323600 9 0 210 
323800 9 0 210 
324000 9 0 210 
324200 8 1 210 
324400 9 0 210 
324600 9 0 210 
324800 9 0 210 
325000 9 0 211 
325200 9 0 211 
325400 9 0 211 
325600 9 0 211 
325800 9 0 211 
326000 9 0 211 
326200 9 0 211 
326400 9 0 211 
326600 9 1 211 
326800 9 0 211 
327000 9 0 211 
327200 9 0 211 
327400 9 0 211 
327600 8 1 212 
327800 9 0 212 
328000 9 0 212 
328200 9 0 212 
328400 9 0 212 
328600 9 0 213 
328800 9 0 213 
329000 9 0 213 
329200 9 0 213 
329400 9 0 213 
329600 8 1 213 
329800 9 0 213 
330000 8 1 213 
330200 9 0 213 
330400 9 0 214 
330600 9 0 214 
330800 9 0 214 
331000 9 0 214 
331200 9 0 214 
331400 9 0 214 
331600 9 0 214 
331800 9 0 214 
332000 9 0 214 
332200 9 0 214 
332400 9 0 214 
332600 9 0 214 
332800 9 0 214 
333000 9 0 214 
333200 9 0 215 
333400 9 0 215 
333600 8 1 215 
333800 9 0 215 
334000 9 0 215 
334200 9 0 215 
334400 9 0 215 
334600 9 0 215 
334800 9 0 215 
335000 9 0 216 
335200 9 0 217 
335400 9 0 217 
335600 9 0 217 
335800 9 0 217 
336000 9 0 217 
336200 9 0 217 
336400 9 0 217 
336600 9 0 217 
336800 9 0 217 
337000 9 0 217 
337200 9 0 217 
337400 9 0 217 
337600 9 0 217 
337800 9 0 217 
338000 9 0 218 
338200 9 0 218 
338400 9 0 218 
338600 9 0 218 
338800 9 0 218 
339000 9 0 218 
339200 9 0 218 
339400 9 0 218 
339600 9 0 218 
339800 9 0 218 
340000 9 0 218 
340200 8 1 218 
340400 9 0 218 
340600 8 1 218 
340800 9 0 218 
341000 9 0 219 
341200 9 0 220 
341400 9 0 221 
341600 9 0 221 
341800 9 0 221 
342000 9 0 221 
342200 9 0 221 
342400 9 0 221 
342600 9 0 221 
342800 9 0 221 
343000 9 0 221 
343200 9 0 221 
343400 9 0 222 
343600 9 0 222 
343800 9 0 222 
344000 8 1 222 
344200 9 0 222 
344400 9 0 222 
344600 9 0 222 
344800 9 0 222 
345000 9 0 222 
345200 9 0 222 
345400 9 0 222 
345600 9 0 222 
345800 9 0 222 
346000 9 0 223 
346200 9 0 223 
346400 9 0 223 
346600 9 0 224 
346800 9 0 225 
347000 9 0 225 
347200 9 0 225 
347400 9 0 225 
347600 9 0 225 
347800 9 0 225 
348000 8 1 225 
348200 9 0 225 
348400 9 0 225 
348600 9 0 225 
348800 9 0 225 
349000 9 0 226 
349200 9 0 226 
349400 9 0 226 
349600 9 0 226 
349800 9 0 227 
350000 9 0 227 
350200 9 0 227 
350400 9 0 227 
350600 9 0 227 
350800 9 0 227 
351000 9 0 227 
351200 9 0 227 
351400 9 0 227 
351600 9 0 227 
351800 9 0 227 
352000 9 0 227 
352200 9 0 227 
352400 9 0 227 
352600 9 0 227 
352800 9 0 227 
353000 9 0 227 
353200 9 0 227 
353400 9 0 227 
353600 9 0 227 
353800 9 0 227 
354000 9 0 227 
354200 9 0 227 
354400 9 0 227 
354600 9 0 228 
354800 9 0 228 
355000 9 0 228 
355200 9 0 228 
355400 9 0 228 
355600 9 0 228 
355800 9 0 228 
356000 9 0 228 
356200 9 0 228 
356400 9 0 228 
356600 9 0 228 
356800 9 0 228 
357000 9 0 228 
357200 9 0 229 
357400 9 0 231 
357600 9 0 231 
357800 9 0 231 
358000 9 0 231 
358200 9 0 231 
358400 9 0 231 
358600 9 0 231 
358800 9 0 231 
359000 9 0 232 
359200 9 0 232 
359400 9 0 232 
359600 9 0 232 
359800 9 0 232 
360000 9 0 232 
360200 9 0 232 
360400 8 1 232 
360600 9 0 232 
360800 9 0 232 
361000 9 0 232 
361200 9 0 232 
361400 9 0 232 
361600 9 0 232 
361800 9 0 232 
362000 9 0 232 
362200 9 0 232 
362400 9 0 232 
362600 9 0 232 
362800 9 0 233 
363000 9 0 233 
363200 9 0 233 
363400 9 0 233 
363600 9 0 234 
363800 9 0 234 
364000 9 0 234 
364200 9 0 234 
364400 9 0 234 
364600 9 0 234 
364800 9 0 234 
365000 9 0 234 
365200 8 1 234 
365400 9 0 234 
365600 9 0 234 
365800 9 0 235 
366000 9 0 235 
366200 8 1 235 
366400 9 0 235 
366600 9 0 235 
366800 9 0 235 
367000 9 0 235 
367200 9 0 236 
367400 9 0 236 
367600 9 0 236 
367800 9 0 236 
368000 9 0 237 
368200 9 0 237 
368400 9 0 237 
368600 9 0 237 
368800 9 0 237 
369000 9 0 237 
369200 9 0 237 
369400 9 0 237 
369600 9 0 237 
369800 9 0 237 
370000 9 0 237 
370200 9 0 238 
370400 9 0 238 
370600 9 0 238 
370800 9 0 238 
371000 9 0 238 
371200 9 0 238 
371400 9 0 238 
371600 9 0 238 
371800 9 0 239 
372000 9 0 239 
372200 9 0 239 
372400 8 1 239 
372600 9 0 239 
372800 9 0 239 
373000 8 1 239 
373200 9 0 239 
373400 9 0 239 
373600 9 0 239 
373800 9 0 239 
374000 9 0 239 
374200 9 0 239 
374400 8 1 239 
374600 9 0 239 
374800 9 1 239 
375000 9 0 239 
375200 9 0 239 
375400 9 0 239 
375600 9 0 239 
375800 9 0 239 
376000 9 0 239 
376200 9 0 239 
376400 9 0 239 
376600 9 0 241 
376800 9 0 241 
377000 9 0 241 
377200 9 0 241 
377400 9 0 241 
377600 9 0 242 
377800 8 1 242 
378000 9 0 242 
378200 9 0 242 
378400 9 0 242 
378600 9 0 242 
378800 9 0 242 
379000 9 0 242 
379200 9 0 242 
379400 9 0 243 
379600 9 0 243 
379800 9 0 243 
380000 9 0 243 
380200 9 0 243 
380400 9 0 243 
380600 9 0 243 
380800 9 0 243 
381000 9 0 243 
381200 9 0 243 
381400 9 0 243 
381600 9 0 243 
381800 9 0 243 
382000 9 0 244 
382200 8 1 244 
382400 9 0 245 
382600 9 0 245 
382800 9 0 245 
383000 9 0 245 
383200 9 0 245 
383400 9 0 245 
383600 9 0 245 
383800 9 0 245 
384000 9 0 245 
384200 9 0 245 
384400 9 0 245 
384600 9 0 245 
384800 9 0 245 
385000 9 0 245 
385200 9 0 245 
385400 9 0 245 
385600 9 0 246 
385800 9 0 247 
386000 9 0 247 
386200 9 0 247 
386400 9 0 247 
386600 9 0 247 
386800 9 0 247 
387000 9 0 248 
387200 9 0 248 
387400 9 0 248 
387600 9 0 248 
387800 9 0 248 
388000 9 0 248 
388200 9 0 248 
388400 9 0 248 
388600 9 0 248 
388800 9 0 248 
389000 9 0 248 
389200 9 0 249 
389400 9 0 249 
389600 9 0 249 
389800 8 1 249 
390000 9 0 249 
390200 8 1 249 
390400 9 0 250 
390600 9 0 250 
390800 9 0 250 
391000 9 0 250 
391200 9 0 250 
391400 8 1 250 
391600 9 0 251 
391800 9 0 251 
392000 9 0 251 
392200 9 0 251 
392400 9 0 252 
392600 9 0 252 
392800 9 0 252 
393000 9 0 252 
393200 9 0 252 
393400 9 0 252 
393600 9 0 252 
393800 9 0 252 
394000 9 0 252 
394200 9 0 252 
394400 9 0 254 
394600 9 0 254 
394800 8 1 254 
395000 9 0 254 
395200 9 0 254 
395400 9 0 254 
395600 9 0 254 
395800 9 0 254 
396000 9 0 254 
396200 9 0 254 
396400 9 0 254 
396600 9 0 255 
396800 9 0 255 
397000 9 1 255 
397200 9 0 255 
397400 8 1 256 
397600 9 0 256 
397800 9 0 256 
398000 9 0 256 
398200 9 0 257 
398400 9 0 257 
398600 9 0 257 
398800 9 0 257 
399000 9 0 257 
399200 9 0 257 
399400 9 0 257 
399600 9 0 257 
399800 9 0 257 
400000 9 0 257 
400200 9 0 257 
400400 9 0 257 
400600 9 0 257 
400800 9 0 257 
401000 9 0 257 
401200 9 0 258 
401400 9 0 259 
401600 9 0 259 
401800 9 0 259 
402000 9 0 259 
402200 8 1 259 
402400 9 0 259 
402600 8 1 259 
402800 8 1 259 
403000 9 0 259 
403200 9 0 259 
403400 9 0 259 
403600 9 0 259 
403800 9 0 259 
404000 9 0 259 
404200 9 1 259 
404400 9 0 259 
404600 9 0 260 
404800 9 0 260 
405000 9 0 260 
405200 9 0 260 
405400 9 0 260 
405600 9 0 261 
405800 9 0 261 
406000 8 1 261 
406200 9 0 261 
406400 9 0 261 
406600 9 0 261 
406800 9 0 261 
407000 9 0 261 
407200 9 0 262 
407400 9 0 262 
407600 9 0 262 
407800 9 0 262 
408000 9 0 262 
408200 9 0 262 
408400 9 0 262 
408600 9 0 262 
408800 9 0 262 
409000 9 0 262 
409200 9 0 262 
409400 7 2 262 
409600 9 0 262 
409800 9 0 262 
410000 9 0 262 
410200 9 0 262 
410400 9 0 263 
410600 9 0 263 
410800 9 0 263 
411000 9 0 264 
411200 9 1 264 
411400 9 0 264 
411600 8 1 264 
411800 9 0 265 
412000 9 0 265 
412200 9 0 265 
412400 9 0 265 
412600 9 0 265 
412800 9 0 265 
413000 9 0 266 
413200 9 0 266 
413400 9 0 266 
413600 9 0 266 
413800 9 0 266 
414000 9 0 266 
414200 9 0 266 
414400 9 0 266 
414600 9 0 266 
414800 9 0 266 
415000 9 0 266 
415200 9 0 266 
415400 9 0 266 
415600 9 0 266 
415800 9 0 266 
416000 8 1 266 
416200 8 1 266 
416400 9 0 267 
416600 9 0 267 
416800 9 0 267 
417000 9 0 267 
417200 9 0 267 
417400 9 0 267 
417600 9 0 268 
417800 9 0 268 
418000 9 0 269 
418200 9 0 269 
418400 9 0 269 
418600 9 0 269 
418800 9 0 269 
419000 9 0 269 
419200 9 0 269 
419400 9 0 269 
419600 9 0 269 
419800 9 0 270 
420000 9 0 270 
420200 9 0 270 
420400 9 1 271 
420600 9 0 271 
420800 9 0 271 
421000 8 1 271 
421200 9 0 271 
421400 9 0 271 
421600 9 0 271 
421800 9 0 271 
422000 9 0 271 
422200 9 0 271 
422400 9 0 271 
422600 9 0 271 
422800 9 0 271 
423000 8 1 271 
423200 9 0 271 
423400 8 1 271 
423600 8 1 271 
423800 9 0 271 
424000 9 0 271 
424200 9 0 271 
424400 9 0 271 
424600 9 0 272 
424800 9 0 272 
425000 9 0 272 
425200 9 0 272 
425400 9 0 272 
425600 9 0 272 
425800 9 0 272 
426000 9 0 272 
426200 9 0 272 
426400 9 0 272 
426600 9 0 272 
426800 9 0 272 
427000 9 0 273 
427200 9 0 273 
427400 9 0 274 
427600 9 0 274 
427800 9 0 275 
428000 9 0 275 
428200 9 0 275 
428400 9 0 275 
428600 9 0 275 
428800 9 0 276 
429000 9 0 276 
429200 9 0 276 
429400 9 0 276 
429600 9 0 276 
429800 9 0 276 
430000 9 0 276 
430200 9 0 276 
430400 9 0 276 
430600 9 0 276 
430800 9 0 276 
431000 9 0 276 
431200 8 1 276 
431400 9 0 276 
431600 9 0 276 
431800 9 0 276 
432000 9 0 276 
432200 9 0 277 
432400 9 0 277 
432600 9 0 277 
432800 8 1 278 
433000 8 1 278 
433200 9 0 278 
433400 9 0 278 
433600 9 0 278 
433800 9 0 278 
434000 9 0 278 
434200 9 0 278 
434400 8 1 279 
434600 9 0 279 
434800 9 0 279 
435000 9 0 279 
435200 9 0 279 
435400 9 0 279 
435600 9 0 279 
435800 9 0 279 
436000 9 1 279 
436200 9 0 279 
436400 9 0 279 
436600 9 0 279 
436800 9 0 280 
437000 9 0 280 
437200 9 0 280 
437400 9 0 280 
437600 9 0 280 
437800 9 0 280 
438000 9 0 280 
438200 9 0 280 
438400 9 0 280 
438600 9 0 280 
438800 9 0 280 
439000 9 0 280 
439200 9 0 280 
439400 9 0 281 
439600 9 0 281 
439800 9 0 281 
440000 9 0 282 
440200 9 0 282 
440400 9 0 282 
440600 8 1 282 
440800 9 0 282 
441000 9 0 282 
441200 9 0 282 
441400 9 0 282 
441600 9 0 282 
441800 9 0 283 
442000 9 0 283 
442200 9 0 283 
442400 9 0 283 
442600 9 0 283 
442800 8 1 283 
443000 9 0 283 
443200 9 0 283 
443400 9 0 283 
443600 9 0 283 
443800 9 0 283 
444000 9 0 283 
444200 9 0 283 
444400 9 0 283 
444600 9 0 284 
444800 9 0 284 
445000 9 0 284 
445200 9 0 284 
445400 9 0 285 
445600 9 0 285 
445800 9 0 285 
446000 9 0 285 
446200 9 0 285 
446400 9 0 285 
446600 9 0 285 
446800 9 0 285 
447000 9 0 285 
447200 9 0 286 
447400 9 0 286 
447600 9 0 286 
447800 9 0 286 
448000 9 0 286 
448200 9 0 286 
448400 9 0 286 
448600 9 0 286 
448800 9 0 286 
449000 9 0 286 
449200 9 0 286 
449400 9 0 287 
449600 9 0 287 
449800 8 1 287 
450000 9 0 287 
450200 9 0 287 
450400 9 0 287 
450600 9 0 287 
450800 9 0 289 
451000 9 0 289 
451200 9 0 289 
451400 9 0 289 
451600 9 0 289 
451800 9 0 289 
452000 9 0 290 
452200 9 0 290 
452400 9 0 290 
452600 9 0 290 
452800 9 0 290 
453000 9 0 290 
453200 9 0 290 
453400 9 0 290 
453600 9 0 290 
453800 9 0 291 
454000 9 0 291 
454200 9 0 291 
454400 9 0 291 
454600 9 0 291 
454800 9 0 291 
455000 9 0 291 
455200 8 1 291 
455400 9 0 291 
455600 9 0 292 
455800 9 0 292 
456000 9 0 292 
456200 9 0 292 
456400 9 0 292 
456600 9 0 293 
456800 9 0 293 
457000 9 0 293 
457200 9 0 293 
457400 9 0 293 
457600 9 0 293 
457800 9 0 293 
458000 9 0 293 
458200 9 0 294 
458400 9 0 294 
458600 8 1 295 
458800 9 0 295 
459000 9 0 295 
459200 9 1 295 
459400 9 0 295 
459600 9 0 295 
459800 9 0 295 
460000 8 1 295 
460200 9 0 295 
460400 9 0 295 
460600 9 0 295 
460800 9 1 295 
461000 9 0 295 
461200 9 0 295 
461400 9 0 295 
461600 9 0 295 
461800 9 0 295 
462000 9 0 295 
462200 8 1 295 
462400 9 0 295 
462600 9 0 296 
462800 9 0 296 
463000 9 0 297 
463200 9 0 297 
463400 9 0 297 
463600 8 1 297 
463800 9 0 297 
464000 9 0 297 
464200 9 0 297 
464400 9 0 298 
464600 9 0 299 
464800 9 0 299 
465000 9 0 299 
465200 9 0 299 
465400 9 0 299 
465600 9 0 299 
465800 9 0 299 
466000 8 1 299 
466200 9 0 299 
466400 9 0 299 
466600 9 0 299 
466800 9 0 299 
467000 9 0 299 
467200 8 1 299 
467400 9 0 300 
467600 9 0 300 
467800 9 0 300 
468000 9 0 301 
468200 8 1 301 
468400 9 0 301 
468600 9 0 301 
468800 9 0 301 
469000 9 0 301 
469200 8 1 301 
469400 9 0 301 
469600 9 0 301 
469800 8 1 301 
470000 9 0 301 
470200 9 0 302 
470400 8 1 302 
470600 9 0 302 
470800 9 0 302 
471000 9 0 302 
471200 9 0 302 
471400 9 0 302 
471600 9 0 302 
471800 9 0 302 
472000 9 0 302 
472200 9 0 302 
472400 9 0 302 
472600 9 0 302 
472800 9 0 302 
473000 8 1 303 
473200 9 0 303 
473400 9 0 303 
473600 9 0 304 
473800 9 0 304 
474000 8 1 304 
474200 8 1 304 
474400 9 0 304 
474600 9 0 304 
474800 9 0 305 
475000 9 0 305 
475200 9 0 305 
475400 9 0 305 
475600 9 0 305 
475800 9 0 305 
476000 9 0 305 
476200 9 0 306 
476400 9 0 306 
476600 9 0 306 
476800 9 0 307 
477000 9 0 307 
477200 9 0 307 
477400 9 0 308 
477600 9 0 308 
477800 9 0 308 
478000 9 0 308 
478200 9 0 308 
478400 9 0 308 
478600 9 0 308 
478800 9 0 308 
479000 9 0 308 
479200 9 0 308 
479400 9 0 308 
479600 9 0 308 
479800 9 0 308 
480000 9 0 308 
480200 9 0 308 
480400 9 0 308 
480600 9 0 308 
480800 9 0 308 
481000 9 0 308 
481200 9 0 308 
481400 9 0 309 
481600 9 0 310 
481800 9 0 310 
482000 8 1 310 
482200 9 0 310 
482400 9 0 310 
482600 9 0 311 
482800 9 0 311 
483000 9 0 311 
483200 9 0 311 
483400 9 0 311 
483600 9 0 311 
483800 9 0 311 
484000 9 0 311 
484200 9 0 311 
484400 9 0 312 
484600 9 0 312 
484800 9 0 312 
485000 9 0 312 
485200 9 0 312 
485400 9 0 313 
485600 9 0 313 
485800 9 0 313 
486000 9 0 314 
486200 9 0 314 
486400 9 0 314 
486600 9 0 314 
486800 9 0 314 
487000 8 1 315 
487200 9 0 315 
487400 9 0 315 
487600 9 0 315 
487800 9 0 315 
488000 9 0 315 
488200 9 0 315 
488400 9 0 315 
488600 9 0 315 
488800 9 0 315 
489000 9 0 315 
489200 9 0 315 
489400 9 0 315 
489600 9 1 315 
489800 9 0 315 
490000 9 0 315 
490200 9 0 315 
490400 9 0 315 
490600 9 0 315 
490800 9 0 315 
491000 9 0 315 
491200 9 0 315 
491400 9 0 316 
491600 9 0 316 
491800 9 0 316 
492000 9 0 316 
492200 8 1 316 
492400 9 0 316 
492600 9 0 316 
492800 9 0 316 
493000 9 0 317 
493200 9 0 317 
493400 9 0 317 
493600 9 0 317 
493800 9 0 317 
494000 9 0 317 
494200 9 0 317 
494400 9 0 318 
494600 9 0 318 
494800 9 0 318 
495000 9 0 318 
495200 9 0 318 
495400 9 0 318 
495600 9 0 318 
495800 9 0 318 
496000 9 0 318 
496200 9 0 318 
496400 9 0 318 
496600 9 0 318 
496800 9 0 318 
497000 9 0 318 
497200 9 0 318 
497400 9 0 318 
497600 9 0 318 
497800 9 0 318 
498000 9 0 318 
498200 9 0 318 
498400 9 0 319 
498600 9 0 319 
498800 9 0 319 
499000 9 0 319 
499200 9 0 319 
499400 9 1 319 
499600 9 0 319 
499800 9 0 319 
500000 9 0 319 
500200 9 0 320 
500400 9 0 320 
500600 9 0 321 
500800 9 0 321 
501000 9 0 321 
501200 9 0 322 
501400 9 0 322 
501600 9 0 322 
501800 9 0 322 
502000 8 1 322 
502200 9 0 323 
502400 8 1 324 
502600 9 0 324 
502800 9 0 324 
503000 9 0 324 
503200 9 0 324 
503400 9 0 324 
503600 9 0 324 
503800 9 0 324 
504000 9 0 324 
504200 9 0 325 
504400 9 0 325 
504600 9 0 325 
504800 9 0 325 
505000 9 0 325 
505200 9 0 325 
505400 9 0 325 
505600 8 1 325 
505800 9 0 325 
506000 9 0 326 
506200 9 0 326 
506400 9 0 326 
506600 9 0 326 
506800 8 1 327 
507000 9 0 327 
507200 9 0 327 
507400 9 0 327 
507600 9 0 327 
507800 9 0 327 
508000 9 0 327 
508200 9 0 327 
508400 9 0 327 
508600 9 0 327 
508800 9 0 327 
509000 9 0 327 
509200 9 0 327 
509400 9 0 327 
509600 9 0 327 
509800 9 0 328 
510000 9 0 328 
510200 9 0 328 
510400 9 0 328 
510600 9 0 328 
510800 9 0 328 
511000 9 0 328 
511200 9 0 328 
511400 9 0 328 
511600 9 0 328 
511800 9 0 328 
512000 9 0 329 
512200 9 0 329 
512400 9 0 329 
512600 9 0 329 
512800 9 0 330 
513000 9 0 330 
513200 9 0 330 
513400 9 0 330 
513600 9 0 330 
513800 9 0 330 
514000 9 0 330 
514200 9 0 330 
514400 9 0 330 
514600 8 1 330 
514800 9 0 330 
515000 9 0 330 
515200 9 0 330 
515400 9 0 331 
515600 9 0 331 
515800 9 0 331 
516000 9 0 331 
516200 9 0 331 
516400 9 0 331 
516600 9 0 331 
516800 9 0 331 
517000 9 0 331 
517200 9 0 331 
517400 9 0 331 
517600 9 0 331 
517800 9 0 331 
518000 9 0 331 
518200 9 0 331 
518400 9 0 331 
518600 9 0 331 
518800 9 0 331 
519000 9 0 331 
519200 9 0 331 
519400 9 0 332 
519600 9 0 332 
519800 9 0 332 
520000 9 0 332 
520200 9 0 332 
520400 9 0 332 
520600 9 0 332 
520800 9 0 332 
521000 9 1 332 
521200 9 0 332 
521400 9 0 332 
521600 8 1 333 
521800 9 0 333 
522000 9 0 333 
522200 8 1 333 
522400 9 0 334 
522600 9 0 334 
522800 9 0 334 
523000 9 0 334 
523200 9 0 334 
523400 9 0 334 
523600 9 0 334 
523800 9 0 334 
524000 9 0 334 
524200 8 1 334 
524400 9 0 334 
524600 9 0 334 
524800 9 0 334 
525000 9 0 334 
525200 9 0 334 
525400 8 1 334 
525600 8 1 334 
525800 9 0 334 
526000 9 0 335 
526200 9 0 335 
526400 9 0 335 
526600 9 0 335 
526800 9 0 335 
527000 9 0 335 
527200 9 0 335 
527400 9 0 335 
527600 9 0 335 
527800 9 0 335 
528000 8 1 335 
528200 9 0 336 
528400 9 0 336 
528600 9 0 337 
528800 9 0 337 
529000 8 1 337 
529200 9 0 337 
529400 9 0 337 
529600 9 0 337 
529800 9 0 337 
530000 9 0 337 
530200 9 0 337 
530400 9 0 337 
530600 9 0 337 
530800 9 0 337 
531000 9 0 337 
531200 8 1 338 
531400 9 0 339 
531600 9 0 339 
531800 9 0 339 
532000 9 0 339 
532200 9 0 339 
532400 9 0 339 
532600 9 0 339 
532800 9 0 339 
533000 9 0 340 
533200 9 0 340 
533400 9 0 340 
533600 9 0 340 
533800 9 0 341 
534000 9 0 341 
534200 9 0 341 
534400 9 0 341 
534600 9 0 341 
534800 9 0 342 
535000 9 0 342 
535200 9 0 342 
535400 9 0 342 
535600 9 0 342 
535800 9 0 342 
536000 9 0 342 
536200 9 0 342 
536400 9 0 342 
536600 9 0 342 
536800 9 0 343 
537000 9 0 343 
537200 9 0 343 
537400 9 0 343 
537600 9 0 343 
537800 9 0 343 
538000 9 0 343 
538200 9 0 343 
538400 9 0 343 
538600 9 0 343 
538800 9 0 343 
539000 9 0 343 
539200 9 0 344 
539400 9 0 344 
539600 9 0 344 
539800 9 0 344 
540000 9 0 344 
540200 9 0 344 
540400 8 2 344 
540600 9 0 344 
540800 9 0 344 
541000 9 0 344 
541200 9 0 344 
541400 9 0 344 
541600 9 0 345 
541800 9 1 345 
542000 9 0 345 
542200 9 0 345 
542400 9 0 345 
542600 9 0 345 
542800 9 0 345 
543000 9 0 345 
543200 9 0 345 
543400 9 0 345 
543600 9 0 345 
543800 9 0 345 
544000 8 1 345 
544200 9 0 345 
544400 9 0 345 
544600 9 0 345 
544800 8 1 345 
545000 9 0 345 
545200 9 0 345 
545400 9 0 345 
545600 9 0 345 
545800 9 0 345 
546000 9 0 345 
546200 8 1 345 
546400 9 0 345 
546600 9 0 346 
546800 9 0 346 
547000 9 0 347 
547200 9 0 347 
547400 9 0 347 
547600 9 0 347 
547800 9 0 347 
548000 9 0 347 
548200 9 0 347 
548400 9 0 347 
548600 9 0 347 
548800 9 0 347 
549000 9 0 347 
549200 9 0 347 
549400 9 0 347 
549600 9 0 348 
549800 9 0 348 
550000 9 0 348 
550200 9 0 348 
550400 9 0 348 
550600 9 0 348 
550800 8 1 348 
551000 9 0 348 
551200 9 0 348 
551400 9 0 348 
551600 9 0 348 
551800 9 0 348 
552000 9 0 348 
552200 9 0 348 
552400 9 0 348 
552600 9 0 348 
552800 8 1 348 
553000 9 0 348 
553200 9 0 348 
553400 9 0 348 
553600 9 0 349 
553800 9 0 349 
554000 9 0 349 
554200 9 0 349 
554400 9 0 349 
554600 9 0 349 
554800 9 0 349 
555000 9 0 349 
555200 9 0 349 
555400 9 0 349 
555600 9 0 349 
555800 9 0 349 
556000 9 0 349 
556200 9 0 349 
