FCFS 
ID Tempo_de_Chegada Tempo_de_finalizacao Tempo_de_Processamento Tempo_de_Espera Tempo_de_Turnaround 
73 2790 117655 2124 18365 20489 
68 2502 119845 2653 25255 27911 
75 2953 120857 1808 15090 16901 
81 3223 121111 622 7070 7692 
80 3135 127966 1665 13232 14902 
85 3410 128960 903 7200 8103 
82 3232 129799 1979 14127 16106 
77 3011 130014 2224 18718 20952 
76 3002 130897 3298 23383 26689 
78 3110 131845 2402 20178 22580 
79 3132 132748 1874 20764 22655 
84 3342 139917 2232 17840 20072 
88 3500 140670 1145 10561 11710 
86 3475 140796 1764 17910 19685 
93 3656 142428 1257 8423 9680 
91 3584 143265 1243 11125 12368 
95 3772 145405 355 4380 4735 
87 3486 145558 1859 15733 17592 
92 3587 146650 1618 13178 14805 
83 3244 147842 3570 26614 30187 
97 3805 148822 949 5445 6394 
89 3512 148905 1905 17201 19106 
90 3536 151529 2159 19356 21515 
102 4047 152926 425 4659 5084 
94 3744 154337 1532 12886 14420 
98 3807 155620 1468 10887 12355 
105 4225 155914 617 3768 4385 
107 4299 157234 377 2520 2897 
101 3979 157757 1484 9620 11107 
96 3777 159412 1945 16671 18616 
100 3918 161267 1716 13986 15709 
104 4165 163429 1566 12947 14524 
103 4092 167161 1928 16402 18339 
109 4411 171114 1877 13322 15200 
99 3871 171302 2758 23129 25897 
113 4611 171467 1124 9075 10200 
110 4469 172877 1556 14087 15643 
115 4646 174040 658 6221 6879 
106 4233 174325 2355 19044 21399 
111 4490 175658 2343 15558 17901 
117 4757 175799 398 4099 4497 
108 4380 177271 1995 19647 21651 
112 4535 177290 2028 15842 17878 
124 5240 178884 138 1475 1613 
120 4953 180790 581 6169 6750 
126 5384 182825 440 3501 3941 
118 4832 183804 1069 11266 12337 
122 5100 184515 1010 7847 8857 
129 5483 184727 48 875 923 
131 5564 185722 37 958 995 
127 5412 187315 816 5705 6525 
121 5020 187629 1557 11747 13304 
134 5741 192617 880 4108 4988 
114 4642 193538 2249 27857 30109 
123 5175 194279 1910 16566 18480 
116 4722 196559 2842 22600 25445 
130 5533 199186 1521 13150 14671 
137 5896 199360 748 4333 5081 
119 4931 203652 3418 27355 30775 
140 6008 208042 546 8135 8682 
125 5308 208497 3256 27951 31207 
136 5868 210467 1725 15198 16929 
132 5584 214121 3054 25340 28399 
128 5448 214263 3858 27580 31438 
141 6084 214508 769 10084 10856 
135 5783 214984 2752 19615 22367 
148 6377 217501 253 2264 2517 
133 5648 218444 3659 27470 31129 
144 6232 221117 1022 9628 10650 
147 6301 222004 547 6949 7496 
145 6234 223141 1375 7645 9020 
138 5993 225236 3249 25428 28677 
150 6489 227562 1003 8115 9118 
139 6007 228008 3247 25575 28822 
153 6619 231751 819 7791 8610 
149 6443 233591 1449 14641 16090 
146 6263 238012 2522 21227 23749 
152 6520 238034 1470 14560 16030 
151 6513 238324 2052 15155 17207 
156 6774 238693 1335 9350 10685 
142 6105 238701 2555 28077 30659 
157 6853 238889 753 6381 7138 
162 7063 240061 93 1275 1368 
143 6196 240525 3666 28362 32028 
160 6958 243003 613 4356 4969 
159 6955 248320 1021 9287 10308 
163 7069 249116 907 9508 10415 
165 7181 250234 1153 9020 10173 
155 6728 251082 2319 21201 23520 
161 6999 251302 1363 11615 12978 
154 6670 254634 3426 25972 29398 
166 7206 255843 1461 13854 15318 
171 7450 255995 450 4463 4913 
170 7419 256533 820 5473 6299 
169 7360 258792 774 8902 9676 
164 7155 258949 2466 17594 20060 
158 6879 262290 2839 25852 28699 
173 7585 264046 1141 8271 9412 
167 7266 270072 3599 23462 27069 
172 7497 270451 1977 17162 19149 
174 7681 276617 1873 18896 20774 
183 8115 277911 137 1157 1294 
178 7891 278527 2101 17471 19578 
182 8030 278777 578 7748 8326 
168 7299 279576 3135 28119 31256 
184 8148 280001 230 1854 2090 
177 7837 280834 2187 19850 22042 
175 7726 282732 2690 24045 26737 
185 8172 284918 735 5656 6391 
180 7965 285580 2342 19192 21534 
176 7790 286835 3599 26700 30302 
179 7963 288851 3351 23210 26561 
189 8396 290102 1144 8124 9268 
190 8491 290717 738 7247 7985 
181 8023 294365 3477 20816 24293 
193 8756 295997 1121 8041 9162 
187 8324 296311 1800 14927 16735 
188 8375 296654 1685 14958 16653 
200 9106 298039 154 1231 1385 
186 8269 299644 1926 18937 20867 
194 8826 303866 1564 13451 15015 
198 9015 303939 916 7026 7942 
202 9173 304707 564 4499 5063 
195 8906 305143 1507 13534 15041 
191 8565 305209 2664 17627 20291 
207 9381 306229 122 898 1020 
196 8921 313607 1653 21236 22890 
203 9211 313925 1301 8758 10059 
197 8923 314784 2675 17744 20419 
192 8658 315281 2631 27070 29701 
204 9229 315679 1184 10556 11740 
201 9148 316319 1886 16394 18280 
212 9651 318062 138 2643 2781 
199 9040 318438 2580 19543 22127 
205 9276 318911 1482 12722 14204 
213 9711 320209 434 4096 4530 
211 9557 325574 1098 9692 10790 
209 9507 325779 1520 10652 12172 
206 9324 327700 2440 20117 22557 
210 9554 331744 2057 15762 17819 
216 9875 332343 1385 12504 13905 
219 9976 336284 818 9892 10710 
208 9470 337688 2783 28668 31459 
222 10100 339543 857 6942 7799 
214 9805 341548 3314 21908 25229 
220 10009 343435 1982 15672 17656 
228 10279 345027 191 1401 1592 
218 9966 346865 2927 23729 26656 
224 10142 347392 1002 10106 11108 
217 9944 347867 3148 25808 28956 
221 10046 348242 2028 18514 20542 
215 9870 348921 3464 27395 30859 
226 10258 350719 1126 10050 11176 
223 10104 354659 2544 19769 22316 
230 10421 356424 1031 8528 9559 
227 10275 358020 1847 14625 16472 
238 10759 360135 198 1917 2115 
234 10597 360312 1065 10326 11391 
231 10489 363630 1959 14279 16238 
233 10538 364121 1715 14157 15879 
229 10352 364839 2144 17668 19812 
240 10932 366451 626 5513 6139 
225 10166 367142 2913 26535 29454 
243 11112 370243 611 4793 5404 
236 10732 371261 1671 14922 16602 
232 10503 372766 2910 21985 24899 
244 11147 374686 659 7576 8235 
237 10755 377977 2853 18700 21553 
235 10654 379849 3456 25658 29130 
246 11249 381558 1533 9782 11315 
249 11338 386451 998 10749 11765 
245 11203 387113 2341 17622 19971 
239 10837 387388 3113 24134 27253 
241 10994 388506 2213 22663 24876 
255 11702 389722 109 2225 2334 
252 11510 392603 1294 9751 11045 
242 11018 394296 2700 27462 30175 
247 11292 395303 2731 21311 24042 
248 11308 395890 2398 20715 23124 
251 11416 398548 2027 16672 18699 
262 12090 399505 112 845 957 
250 11344 399632 2801 18844 21655 
254 11647 399769 1733 10923 12656 
257 11740 400073 783 9558 10351 
259 11887 401926 545 7082 7630 
261 12036 404561 805 7858 8671 
263 12182 405037 619 4913 5532 
253 11549 407350 2119 18775 20899 
256 11739 408315 2147 17654 19809 
258 11829 409934 1866 15465 17331 
265 12290 412103 1639 10695 12334 
266 12314 412930 1298 11559 12857 
269 12520 415581 1182 9347 10544 
274 12713 419025 727 5368 6095 
268 12496 419309 1781 12967 14748 
267 12408 419690 2291 15473 17764 
260 11937 421192 2046 23838 25889 
270 12556 421812 1401 13056 14462 
278 12838 423350 528 3132 3660 
271 12620 426457 1848 16284 18142 
264 12205 427483 3044 24798 27851 
272 12653 428345 2075 16327 18411 
283 13153 430388 132 2773 2905 
281 12991 431729 1113 7266 8379 
277 12785 433851 1554 12988 14542 
284 13165 434840 827 5668 6495 
275 12730 435283 1977 17716 19702 
276 12758 437526 1691 16810 18501 
273 12691 439391 2559 24719 27288 
286 13269 442523 1256 9530 10794 
290 13474 446212 1386 7300 8686 
289 13435 448123 1697 11142 12840 
279 12865 449616 2547 25859 28424 
280 12920 450321 3547 24962 28509 
293 13560 450899 393 4294 4687 
282 13054 452023 2375 23175 25566 
297 13830 452110 9 1202 1211 
294 13651 456940 1087 7730 8817 
285 13256 457253 3083 23782 26865 
298 13835 458807 557 6227 6784 
288 13360 461083 2404 23831 26243 
287 13359 461279 3098 24330 27428 
291 13530 464720 2959 22370 25329 
295 13668 466901 2017 15260 17285 
305 14305 467191 149 2322 2471 
302 14062 468149 1021 8312 9342 
296 13760 471114 2293 18494 20793 
300 13957 471142 1645 12557 14202 
292 13537 473639 3692 27424 31116 
309 14567 474340 237 2989 3226 
306 14377 476138 1294 7943 9237 
299 13880 477330 2821 22399 25220 
301 13985 481758 2888 21609 24505 
308 14553 482102 1452 12501 13953 
304 14223 483727 2042 20406 22448 
312 14711 483748 1081 8327 9408 
315 14815 484143 310 2075 2385 
303 14133 486791 2301 23398 25708 
313 14751 488956 1057 11761 12818 
