SJF 
ID Tempo_de_Chegada Tempo_de_finalizacao Tempo_de_Processamento Tempo_de_Espera Tempo_de_Turnaround 
791 38023 1288258 1831 1973 3804 
637 30530 1289696 2222 249074 251296 
793 38096 1290812 1308 1237 2554 
792 38051 1292225 1601 2841 4452 
794 38160 1296147 2273 4178 6451 
796 38300 1297862 2042 3589 5637 
795 38237 1299384 3055 5506 8572 
799 38446 1301428 1229 815 2044 
800 38536 1304335 1634 1273 2907 
798 38409 1305657 3262 4533 7795 
802 38699 1308758 1735 1366 3101 
801 38635 1311464 3346 3783 7129 
648 31262 1314884 2232 252164 254405 
803 38734 1314989 3156 3063 6231 
806 38958 1316713 585 1139 1724 
804 38825 1320044 2647 5933 8580 
807 39050 1320520 1271 2531 3807 
809 39212 1320711 102 89 191 
805 38898 1320990 2609 3491 6106 
808 39146 1321487 305 1132 1443 
810 39237 1323365 1113 1541 2654 
813 39394 1323665 218 82 300 
814 39405 1325960 1425 870 2295 
812 39303 1326663 1988 3176 5176 
816 39557 1327583 401 519 920 
811 39275 1328371 1445 5916 7381 
818 39612 1329103 430 302 732 
815 39479 1329237 1519 1753 3277 
819 39618 1331686 1043 1540 2583 
820 39679 1333872 2667 1961 4635 
817 39599 1336057 2000 6473 8474 
823 39809 1336554 289 208 497 
821 39768 1337323 1194 4436 5637 
824 39870 1340587 1925 2101 4033 
822 39801 1340810 2553 4385 6938 
825 39956 1344413 1944 5146 7090 
827 40000 1346035 2086 3139 5225 
829 40041 1348647 1026 1586 2612 
649 31294 1351309 2153 287680 289833 
830 40135 1352494 1405 2436 3847 
831 40137 1352769 439 1021 1460 
828 40009 1353334 2833 6070 8921 
834 40238 1356396 1715 1347 3062 
835 40246 1356791 218 177 395 
832 40153 1360566 3802 4270 8072 
705 33981 1361568 3327 210210 213537 
836 40280 1363130 3477 2862 6339 
838 40287 1364260 1181 1511 2692 
840 40325 1367545 1538 1738 3285 
841 40333 1368660 800 315 1115 
837 40282 1371696 2902 8213 11130 
839 40289 1372855 3497 6228 9725 
842 40341 1379290 3010 7611 10630 
844 40471 1379705 3478 3372 6850 
846 40616 1381925 1156 1053 2220 
725 34949 1383086 1849 200359 202208 
845 40554 1385220 2439 3491 5930 
847 40630 1385413 1386 2099 3488 
850 40866 1390035 1914 2699 4622 
851 40939 1390244 156 53 209 
848 40718 1390557 2041 5413 7471 
853 41077 1390976 191 228 419 
852 40988 1391306 362 700 1062 
759 36651 1394915 1210 161780 162995 
855 41145 1395487 2210 1971 4181 
857 41290 1397974 1332 1155 2487 
856 41202 1399020 2098 2007 4105 
858 41293 1400271 1265 1032 2297 
854 41085 1404060 3574 9501 13084 
860 41345 1406428 2951 3196 6157 
862 41428 1406811 268 115 383 
861 41377 1409338 2607 2668 5278 
859 41308 1410623 2503 9100 11603 
864 41529 1411055 704 1013 1717 
863 41457 1414692 3080 4791 7881 
866 41637 1417463 2972 3436 6408 
867 41736 1419718 2828 2198 5026 
868 41821 1421237 1973 1800 3774 
865 41573 1423016 1060 11327 12393 
871 41926 1423427 239 172 411 
872 41960 1424537 674 436 1110 
869 41859 1427889 2871 5293 8171 
870 41863 1428602 2866 4489 7365 
873 41989 1432992 3312 5116 8455 
874 42076 1435106 2322 4895 7217 
875 42091 1439780 3367 7811 11178 
877 42212 1439793 2039 2639 4687 
878 42218 1443185 1869 1536 3405 
876 42131 1443745 3274 7473 10753 
881 42325 1444565 243 577 820 
879 42267 1445218 2381 3033 5425 
880 42293 1446510 1003 2314 3325 
884 42377 1451997 2960 2521 5487 
883 42339 1454216 2743 6255 8998 
882 42339 1455207 3572 7070 10642 
887 42482 1455811 252 352 604 
885 42474 1457383 2679 2707 5386 
888 42550 1459905 2084 2010 4094 
886 42474 1464450 3064 7170 10234 
890 42645 1466570 2942 3723 6665 
770 37167 1466848 2603 211242 213846 
790 37959 1468557 1412 183766 185178 
894 42815 1469967 589 817 1410 
797 38369 1470513 1924 172442 174366 
896 43008 1473115 1276 1326 2602 
895 42911 1473408 1859 1582 3441 
897 43048 1475569 940 1514 2454 
893 42748 1475787 2827 6112 8939 
898 43055 1477374 1394 2563 3966 
901 43202 1478323 261 688 949 
900 43140 1478576 1083 1706 2789 
899 43086 1480517 1794 3137 4948 
904 43300 1484006 1621 1868 3489 
905 43355 1484748 455 287 742 
906 43388 1485390 395 247 642 
902 43226 1486600 4079 4198 8277 
908 43481 1489980 2164 1216 3380 
907 43473 1490505 2209 2906 5115 
910 43534 1493009 1418 1086 2504 
909 43500 1496155 3246 2929 6175 
826 39978 1496763 3533 152630 156176 
912 43587 1499542 1549 1833 3387 
913 43646 1502050 2251 3028 5287 
833 40173 1503027 1044 149214 150258 
903 43272 1503508 3064 21849 24932 
915 43797 1503897 804 1037 1847 
917 43877 1507254 695 3051 3746 
919 43993 1507365 111 0 111 
920 44058 1507592 115 112 227 
921 44144 1510198 1189 1412 2606 
922 44167 1511962 1005 759 1764 
918 43952 1512989 3419 5673 9092 
916 43838 1514481 3175 8279 11454 
923 44175 1516064 1966 2126 4102 
926 44277 1518429 1185 1180 2365 
924 44179 1520244 1501 5754 7255 
925 44211 1520860 2646 3724 6379 
927 44322 1522129 1802 1898 3700 
930 44469 1522764 436 199 635 
929 44429 1525657 1881 2907 4797 
932 44556 1527728 1062 1009 2071 
931 44470 1528330 3097 2469 5566 
928 44408 1529744 1702 7798 9500 
934 44682 1531525 2017 1178 3195 
935 44746 1532050 1061 1245 2306 
936 44763 1538153 2845 3768 6628 
933 44595 1538321 3351 7233 10593 
938 44834 1538630 243 234 477 
939 44924 1540254 828 1101 1933 
940 44958 1542295 1263 2402 3665 
937 44804 1543182 2857 8274 11132 
941 45023 1544168 798 3116 3914 
944 45116 1544399 231 0 231 
942 45066 1549226 1595 5336 6931 
946 45235 1549774 296 252 548 
947 45272 1550022 149 99 248 
945 45200 1550742 3350 2986 6343 
943 45085 1551387 2702 5493 8205 
948 45316 1553033 985 2026 3011 
951 45491 1553215 182 0 182 
949 45374 1555594 1882 2968 4852 
953 45616 1558782 1504 1684 3188 
952 45567 1561036 3136 4681 7821 
954 45681 1563481 1308 3388 4699 
955 45730 1564230 1707 1487 3194 
950 45433 1565026 3666 9964 13639 
958 45934 1567961 1510 1425 2935 
959 46013 1568346 326 59 385 
957 45857 1570449 2120 4099 6219 
956 45820 1571225 1979 5761 7744 
961 46176 1573425 1289 1687 2976 
963 46356 1574513 577 511 1088 
960 46086 1575342 2514 4472 6996 
962 46268 1576530 2077 3222 5305 
964 46445 1576679 677 1489 2166 
967 46584 1577178 280 219 499 
965 46482 1579183 1075 2766 3841 
966 46576 1581204 2188 2482 4674 
968 46681 1581483 1084 3219 4305 
969 46720 1581515 747 1579 2332 
970 46739 1582780 411 1165 1576 
971 46780 1583257 882 892 1774 
973 46853 1585262 1351 1131 2482 
975 47017 1587177 609 1306 1915 
972 46817 1590357 3850 4992 8842 
977 47129 1591157 419 381 800 
974 46949 1591755 2806 5688 8498 
978 47207 1593420 1322 941 2263 
843 40378 1596182 3473 221013 224486 
979 47212 1597904 2762 3377 6149 
980 47230 1599290 1982 3888 5870 
982 47324 1600003 1128 971 2099 
981 47294 1601083 712 4189 4901 
985 47403 1601215 132 0 132 
984 47357 1602335 893 1429 2332 
987 47476 1602364 29 0 29 
983 47353 1602681 1626 1765 3391 
986 47407 1606701 1605 3881 5486 
989 47544 1606871 1457 2733 4190 
988 47530 1607715 1772 3579 5351 
992 47746 1609224 794 715 1509 
993 47749 1614360 2501 2625 5136 
991 47655 1614535 1908 5756 7664 
994 47792 1616367 1012 995 2007 
996 47878 1617385 366 652 1018 
990 47575 1617817 2993 8123 11116 
995 47870 1620627 3244 2848 6092 
998 48021 1624471 2582 4072 6654 
999 48024 1625953 1787 3539 5326 
889 42626 1627328 2244 167698 169945 
849 40807 1628050 3415 239405 242830 
892 42741 1628766 863 161333 162196 
891 42675 1629876 1850 163576 165426 
911 43557 1631148 2731 135408 138139 
997 47935 1634239 2563 14289 16854 
976 47033 1634335 1974 45184 47158 
914 43742 1634975 2977 132448 135433 
